,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_humidity_scaled
198,198,0.9154411764705882,0.8700564971751412,0.896256038647343,0.8972826086956521,0.47463235294117645,0.04742647058823535,0.05477941176470591
199,199,0.8823529411764706,0.8222222222222222,0.8632850241545894,0.8597222222222222,0.24154411764705885,-1.1102230246251565e-16,0.0018382352941176405
200,200,0.8823529411764706,0.8222222222222222,0.8632850241545894,0.8669685990338163,0.2448529411764706,0.00036764705882363913,-0.0007352941176471672
201,201,0.8897058823529411,0.8275862068965517,0.8635265700483092,0.8772342995169082,0.38860294117647043,-0.020220588235294157,0.008823529411764675
202,202,0.8823529411764706,0.8260869565217391,0.8685990338164251,0.8740338164251207,0.20661764705882346,0.0011029411764705843,-0.009191176470588092
203,203,0.9007352941176471,0.8439306358381503,0.8745169082125603,0.8955917874396134,0.3779411764705882,0.016544117647058876,0.042279411764705954
204,204,0.8786764705882353,0.819672131147541,0.8631642512077294,0.8701086956521739,0.21176470588235297,-0.006250000000000089,-0.008455882352941146
205,205,0.9044117647058824,0.8452380952380952,0.8719806763285024,0.876207729468599,0.42647058823529416,0.012132352941176539,0.034191176470588336
206,206,0.8860294117647058,0.8287292817679558,0.8687198067632851,0.8699275362318841,0.23161764705882348,0.0014705882352941124,-0.0051470588235295045
207,207,0.8897058823529411,0.8369565217391305,0.8768115942028986,0.8655797101449274,0.23345588235294112,0.0022058823529411686,-0.0051470588235293935
208,208,0.9044117647058824,0.8452380952380952,0.8719806763285024,0.8945048309178744,0.39522058823529416,0.01948529411764699,0.030147058823529416
209,209,0.9044117647058824,0.8488372093023255,0.8772946859903381,0.8860507246376812,0.37683823529411764,-0.006250000000000089,0.01764705882352946
210,210,0.8786764705882353,0.819672131147541,0.8631642512077294,0.8772946859903382,0.21029411764705874,-0.0014705882352941124,-0.009558823529411842
211,211,0.9007352941176471,0.8439306358381503,0.8745169082125603,0.8877415458937198,0.3944852941176471,0.025000000000000022,0.05147058823529416
212,212,0.8823529411764706,0.8241758241758241,0.8659420289855072,0.8729468599033816,0.23235294117647054,0.0007352941176470562,-0.004044117647058809
213,213,0.8860294117647058,0.8324324324324325,0.8740338164251208,0.8981280193236715,0.19632352941176467,0.004411764705882337,-0.004044117647058809
214,214,0.8933823529411765,0.8361581920903954,0.8716183574879227,0.8966183574879227,0.3713235294117646,-0.0014705882352941124,0.024632352941176494
215,215,0.8860294117647058,0.8324324324324325,0.8740338164251208,0.9053743961352657,0.21029411764705863,0.006250000000000089,-0.005514705882353033
216,216,0.9080882352941176,0.8571428571428571,0.8853864734299517,0.8830917874396135,0.3959558823529412,0.00036764705882363913,0.01911764705882346
217,217,0.8860294117647058,0.8306010928961749,0.8713768115942029,0.8798913043478261,0.21948529411764695,0.004779411764705865,-0.006617647058823506
218,218,0.9044117647058824,0.8470588235294118,0.8746376811594203,0.8711956521739133,0.4283088235294117,0.004411764705882337,0.034558823529411864
219,219,0.9007352941176471,0.8383233532934131,0.8665458937198067,0.8756038647342996,0.39485294117647063,-0.008455882352941146,0.011029411764705954
220,220,0.9117647058823529,0.8588235294117647,0.8828502415458936,0.892330917874396,0.4290441176470589,0.016544117647058765,0.03749999999999998
221,221,0.8823529411764706,0.8222222222222222,0.8632850241545894,0.8594806763285024,0.2448529411764706,-0.0003676470588234171,-0.009558823529411842
222,222,0.9227941176470589,0.88,0.9018115942028986,0.8934178743961353,0.44154411764705886,0.016544117647058876,0.024264705882352855
223,223,0.8860294117647058,0.8287292817679558,0.8687198067632851,0.8749396135265701,0.205514705882353,0.0055147058823528106,0.0014705882352941124
224,224,0.8823529411764706,0.8222222222222222,0.8632850241545894,0.855072463768116,0.22683823529411762,-0.0025735294117648078,-0.005882352941176561
225,225,0.9117647058823529,0.8588235294117647,0.8828502415458936,0.9018115942028985,0.40625,0.006985294117646923,0.0338235294117647
226,226,0.8823529411764706,0.8241758241758241,0.8659420289855072,0.876509661835749,0.21544117647058825,0.0025735294117648078,-0.0051470588235293935
227,227,0.9080882352941176,0.8520710059171598,0.8774154589371981,0.8740338164251208,0.3908088235294117,0.013235294117647012,0.03897058823529409
228,228,0.9117647058823529,0.8620689655172413,0.8881642512077295,0.8871376811594203,0.37830882352941175,0.008088235294117618,0.02757352941176472
229,229,0.9080882352941176,0.8520710059171598,0.8774154589371981,0.8804951690821257,0.40588235294117647,0.006985294117647145,0.030147058823529416
230,230,0.9007352941176471,0.8383233532934131,0.8665458937198067,0.8658212560386472,0.4147058823529412,0.01985294117647063,0.04558823529411771
231,231,0.8823529411764706,0.8222222222222222,0.8632850241545894,0.8691425120772948,0.20735294117647052,1.1102230246251565e-16,-0.0014705882352941124
232,232,0.8860294117647058,0.8324324324324325,0.8740338164251208,0.882548309178744,0.20404411764705888,0.00772058823529409,-0.0022058823529412797
233,233,0.9044117647058824,0.8488372093023255,0.8772946859903381,0.8765096618357487,0.3867647058823529,0.008823529411764564,0.049632352941176516
234,234,0.9117647058823529,0.8588235294117647,0.8828502415458936,0.8949275362318839,0.36911764705882355,0.014705882352941124,0.024264705882352966
235,235,0.8823529411764706,0.8241758241758241,0.8659420289855072,0.8705314009661836,0.21801470588235294,-0.0025735294117648078,-0.006250000000000089
236,236,0.8786764705882353,0.8156424581005587,0.8578502415458937,0.8535628019323671,0.23124999999999996,-0.004779411764705865,-0.00772058823529409
237,237,0.8933823529411765,0.8342857142857143,0.8689613526570048,0.8896739130434782,0.3790441176470588,0.0051470588235296155,0.018014705882352988
238,238,0.8860294117647058,0.8287292817679558,0.8687198067632851,0.8628019323671497,0.22205882352941186,0.0022058823529411686,-0.0018382352941177516
239,239,0.8860294117647058,0.8306010928961749,0.8713768115942029,0.8745772946859904,0.2213235294117647,0.005514705882352922,-0.002941176470588225
240,240,0.8970588235294118,0.8390804597701149,0.8717391304347826,0.8769323671497584,0.38492647058823537,-0.005514705882352922,0.02169117647058827
241,241,0.8933823529411765,0.8361581920903954,0.8716183574879227,0.8982487922705314,0.3566176470588235,-0.0055147058823528106,0.01580882352941182
242,242,0.9117647058823529,0.8604651162790697,0.8855072463768117,0.8758454106280193,0.38235294117647056,0.02132352941176474,0.03455882352941175
243,243,0.9044117647058824,0.8488372093023255,0.8772946859903381,0.8856884057971013,0.39264705882352935,0.017279411764705932,0.04264705882352926
244,244,0.875,0.8045977011494253,0.8471014492753624,0.8768115942028986,0.3709558823529411,-0.02904411764705872,-0.00588235294117645
245,245,0.8897058823529411,0.8351648351648352,0.8741545893719807,0.8643719806763285,0.238235294117647,0.006249999999999978,0.0003676470588234171
246,246,0.8860294117647058,0.8208092485549133,0.8580917874396135,0.8815217391304346,0.3753676470588234,0.013970588235294068,0.047794117647058765
247,247,0.8860294117647058,0.8324324324324325,0.8740338164251208,0.8740942028985507,0.24411764705882344,0.002941176470588114,-0.006985294117647034
248,248,0.8860294117647058,0.8324324324324325,0.8740338164251208,0.8841787439613527,0.2305147058823529,0.006985294117646923,-0.004044117647059031
249,249,0.9044117647058824,0.8452380952380952,0.8719806763285024,0.8797101449275363,0.40624999999999994,0.007352941176470562,0.040073529411764786
