,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled
229,229,0.8661087866108786,0.8333333333333334,0.8667553978112984,0.9236912156166814,0.007531380753138195,0.0008368200836820217,0.011715481171548192,0.012133891213389147,-0.010041841004184149,0.07405857740585764,0.03682008368200829,0.03849372384937233
230,230,0.8786610878661087,0.8465608465608465,0.8769594794439515,0.9263531499556343,0.00041841004184106634,0.05313807531380743,0.00878661087866106,0.04728033472803339,0.0058577405857740406,0.020083682008368298,0.01589958158995808,0.07364016736401657
231,231,0.7907949790794979,0.7093023255813954,0.7668958887902987,0.9105294291629695,-0.01297071129707128,-0.01673640167364021,-0.014225941422594257,-0.013389121338912235,0.00878661087866106,0.006276150627615107,0.0020920502092049986,-0.0008368200836821327
232,232,0.8493723849372385,0.8064516129032258,0.8429828453120378,0.9249482401656314,0.002510460251046065,0.01966527196652723,0.04225941422594137,0.024267782426778406,-0.012133891213388925,0.04058577405857733,0.06527196652719658,0.03849372384937233
233,233,0.8535564853556485,0.8148148148148148,0.8504510499852115,0.9324903874593315,0.019246861924686165,0.004602510460251064,-0.006276150627615107,-0.011297071129707126,0.0008368200836820217,0.05648535564853552,0.028033472803347337,0.030125523012552335
234,234,0.8577405857740585,0.8131868131868132,0.8477521443359952,0.9436557231588287,0.017154811715481166,0.0033472803347280866,-0.005439330543933085,0.002510460251046065,-0.010041841004184149,0.015481171548117234,0.049790794979079345,0.00794979079497904
235,235,0.895397489539749,0.8691099476439791,0.8966651878142562,0.9542295178941143,0.037238493723849464,0.0016736401673641543,0.003765690376569153,0.0020920502092051096,-0.0046025104602508415,0.04142259414225946,0.033054393305439245,0.020083682008368298
236,236,0.8535564853556485,0.8186528497409327,0.8545178941141673,0.9106773144040224,-0.002510460251045954,0.0008368200836820217,0.0071129707112970175,0.014225941422594035,0.008368200836819994,0.012552301255230214,0.03179916317991638,0.030125523012552335
237,237,0.8493723849372385,0.7954545454545454,0.8328157349896481,0.9414374445430346,0.006694560669456062,0.0368200836820084,0.02259414225941425,0.020083682008368187,0.03179916317991638,0.030962343096234357,0.02175732217573223,0.030125523012552335
238,238,0.7071129707112971,0.46153846153846156,0.6358325939071281,0.7909642117716651,0.011715481171548303,0.006694560669456062,0.03765690376569042,0.027196652719665204,-0.022175732217573296,-0.015062761506276279,-0.010460251046025104,0.00794979079497904
239,239,0.8200836820083682,0.7902439024390244,0.8313738538893818,0.8998816918071576,-0.020083682008368076,0.0058577405857740406,-0.007531380753138084,0.011297071129707015,-0.022175732217573074,-0.003765690376569153,0.04644351464435159,0.02677824267782425
240,240,0.8368200836820083,0.8151658767772512,0.8551464063886425,0.8921177166518781,-0.01380753138075319,0.008368200836819994,0.004184100418409997,0.011297071129707015,-0.03054393305439329,0.014225941422594146,0.01380753138075319,0.01882845188284521
241,241,0.8493723849372385,0.8163265306122449,0.8531499556344277,0.9345607808340728,-0.013807531380752969,-0.002510460251045954,0.00711297071129724,-0.0008368200836819106,-0.014644351464435101,0.014225941422594257,0.013389121338912235,0.019246861924686165
242,242,0.8702928870292888,0.841025641025641,0.8742236024844721,0.9388494528246081,0.003765690376569042,0.006694560669456062,0.004184100418410108,-0.009623430962343082,-0.002510460251045954,0.009205020920502127,0.0778242677824269,0.041004184100418395
243,243,0.8493723849372385,0.8285714285714286,0.8673839100857734,0.8908606921029281,-0.020502092050209142,0.004602510460251064,-0.01464435146443499,-0.0033472803347279756,-0.018410041841004143,0.006276150627615218,0.03138075313807542,0.0493723849372385
244,244,0.8493723849372385,0.8269230769230769,0.8653504880212954,0.959701271813073,-0.03430962343096233,0.005020920502092019,0.003765690376569042,-0.041004184100418284,-0.014225941422594146,-0.012552301255229992,-0.0016736401673639323,0.011715481171548192
245,245,0.8284518828451883,0.8,0.8402099970422952,0.9086069210292812,0.008368200836820217,-0.0058577405857740406,-0.020083682008368187,-0.014644351464435212,-0.02552301255230116,0.006276150627615218,0.001255230125522977,0.046025104602510525
246,246,0.8117154811715481,0.7619047619047619,0.8062703342206448,0.9103076013013901,-0.0326359832635984,-0.04644351464435137,-0.01673640167364021,-0.00041841004184106634,-0.0313807531380752,0.02552301255230116,-0.02677824267782425,0.020920502092050097
247,247,0.8786610878661087,0.8557213930348259,0.8891600118308194,0.9527506654835847,-0.010460251046025104,-0.019246861924686054,-0.01004184100418426,-0.020083682008368076,0.00502092050209213,0.038912133891213285,0.023430962343096273,0.02384937238493723
248,248,0.8661087866108786,0.8241758241758241,0.8565882874889086,0.9400325347530316,0.012133891213389147,0.0188284518828451,0.01087866108786617,0.057740585774058495,0.0029288702928870203,0.02384937238493734,0.020502092050209142,0.03054393305439329
249,249,0.7698744769874477,0.6451612903225806,0.7275214433599526,0.9162969535640343,-0.02175732217573234,0.021338912133891164,0.03933054393305435,-0.028033472803347337,-0.02761506276150627,0.0368200836820084,0.043933054393305415,-0.040167364016736484
