,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled
76,76,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.960287013356067,0.014285714285714346,-0.007346938775510292,0.010612244897959089,-0.006938775510204165,0.0065306122448981485,-0.0016326530612243983,0.0053061224489795444,-0.001224489795918271,-0.009387755102040818,-1.1102230246251565e-16,0.010612244897959089,0.022040816326530654
77,77,0.8775510204081632,0.8275862068965517,0.8586246092639955,0.9680306905370843,0.01346938775510187,-0.008571428571428674,-0.006938775510204165,0.020408163265306145,-0.015102040816326712,-0.002448979591836875,-0.009795918367347056,-0.013061224489795853,-0.008571428571428674,-0.003673469387755146,-0.005714285714285894,-0.0032653061224490187
78,78,0.9061224489795918,0.8808290155440415,0.909668940039784,0.9654021028701335,0.01510204081632649,0.0212244897959184,0.021632653061224416,0.013877551020407997,0.012653061224489837,-0.001224489795918604,-0.008163265306122547,-0.011836734693877582,-0.01795918367346927,-0.02244897959183667,0.012653061224489726,0.07428571428571429
79,79,0.8489795918367347,0.8140703517587939,0.85525007104291,0.9463626030122194,0.020408163265306145,-0.011428571428571455,0.0077551020408163085,0.031020408163265234,-0.010612244897959089,-0.004897959183673639,-0.017551020408163365,-0.003673469387755146,0.002448979591836764,0.00040816326530612734,0.00448979591836729,0.023265306122449037
80,80,0.8489795918367347,0.8102564102564103,0.850916453537937,0.9455811310031259,-0.009795918367346945,-0.0016326530612243983,0.01632653061224487,-0.00448979591836729,-0.010204081632653184,-0.026122448979591928,-0.028163265306122565,-0.01836734693877551,-0.0212244897959184,-0.0065306122448979265,0.012244897959183598,0.0065306122448979265
81,81,0.8775510204081632,0.8484848484848485,0.8846263142938334,0.9612816140949133,-0.0004081632653063494,0.003673469387755035,-0.004489795918367512,0.020816326530612272,-0.02285714285714291,-0.006938775510204054,-0.005714285714285672,-0.012653061224489726,-0.0065306122448980375,0.022040816326530654,0.0020408163265305257,0.0106122448979592
82,82,0.8693877551020408,0.8279569892473119,0.8629227053140096,0.9617078715544188,0.015918367346938855,-0.012244897959183598,0.015510204081632728,0.01346938775510198,-0.008979591836734802,-0.018775510204081636,-0.03224489795918373,-0.002448979591836764,-0.02408163265306129,0.022040816326530766,0.008571428571428674,-0.0004081632653060163
83,83,0.8244897959183674,0.7542857142857143,0.8031400966183575,0.9435208866155158,0.02857142857142858,-0.002448979591836653,-0.02285714285714291,-0.014285714285714346,0.0065306122448981485,-0.015510204081632728,-0.012653061224489615,-0.009387755102040818,0.011020408163265327,-0.011428571428571344,0.0016326530612243983,-0.017142857142857237
84,84,0.8734693877551021,0.8121212121212121,0.8445225916453538,0.952330207445297,0.07959183673469394,0.006938775510204054,0.024897959183673546,0.04040816326530605,0.0,0.03510204081632651,0.04367346938775507,0.02122448979591851,0.0032653061224490187,-0.005714285714285672,0.010204081632653073,0.010204081632653073
85,85,0.8244897959183674,0.7597765363128491,0.8074737141233305,0.9186558681443592,0.016734693877550777,0.0028571428571427804,-0.0065306122448979265,-0.0077551020408163085,-0.0016326530612243983,-0.01959183673469389,0.007346938775510292,-0.006938775510204165,0.0004081632653060163,0.034285714285714364,0.004897959183673417,-0.008979591836734802
86,86,0.8979591836734694,0.8633879781420765,0.8901321398124467,0.9662546177891447,0.03020408163265309,0.02244897959183667,0.02081632653061216,0.010612244897959089,0.03877551020408154,0.00897959183673458,0.014693877551020473,0.005714285714285561,0.0053061224489795444,0.013061224489795964,0.004489795918367401,-0.0077551020408163085
87,87,0.9183673469387755,0.8936170212765957,0.9173060528559249,0.9684569479965899,0.007346938775510292,0.019183673469387874,0.01387755102040833,0.0065306122448979265,0.01387755102040833,0.004897959183673417,1.1102230246251565e-16,-0.008163265306122436,0.0008163265306122547,0.0065306122448979265,0.06204081632653058,0.06000000000000005
88,88,0.8693877551020408,0.8260869565217391,0.8607558965615232,0.9478545041204888,0.01795918367346938,0.008571428571428452,0.00897959183673469,0.013877551020408219,0.021632653061224416,0.0077551020408163085,0.006938775510203943,-0.0053061224489795444,-0.00612244897959191,0.016734693877551,0.011428571428571344,-0.0028571428571428914
89,89,0.8326530612244898,0.8,0.8443449843705598,0.9283177038931515,0.006122448979591799,-0.0077551020408164195,-0.005714285714285783,-0.011020408163265216,0.006122448979591799,-0.038367346938775415,-0.006938775510204054,-0.0008163265306122547,-0.010204081632653073,-0.011428571428571455,0.04408163265306131,-0.012653061224489726
90,90,0.8734693877551021,0.837696335078534,0.8726911054276782,0.9560244387610116,-0.001224489795918271,-0.006938775510204165,0.009387755102040929,0.001224489795918382,-0.011020408163265216,-0.00448979591836729,-0.015918367346938744,-0.022040816326530543,-0.002448979591836764,-0.00040816326530612734,-0.003673469387755146,-0.008163265306122547
91,91,0.8326530612244898,0.7657142857142857,0.8118428530832623,0.9347115657857346,0.0077551020408163085,-0.006938775510204054,-0.011020408163265216,-0.0077551020408161975,-0.021632653061224527,-0.03428571428571425,-0.0608163265306122,-0.0004081632653060163,-0.003673469387755257,-0.028571428571428692,0.009795918367347056,0.010204081632653184
92,92,0.6857142857142857,0.33043478260869563,0.5901889741403807,0.9242682580278488,0.0008163265306122547,-0.00612244897959191,-0.0004081632653060163,0.020000000000000018,0.013877551020408108,0.017142857142857237,0.002448979591836764,-0.007346938775510292,-0.014285714285714124,0.012653061224489726,-0.009795918367346945,0.053061224489796
93,93,0.8571428571428571,0.8167539267015707,0.8552855924978687,0.9064364876385337,0.01632653061224487,0.03510204081632651,-0.006938775510204054,0.018775510204081525,0.006122448979591688,0.012653061224489726,0.029795918367346963,0.033877551020408125,-0.0028571428571428914,-0.00612244897959191,0.033877551020408125,0.04081632653061218
94,94,0.889795918367347,0.8571428571428571,0.8879298096050015,0.9524012503552145,0.015510204081632617,0.014693877551020362,0.004897959183673528,0.013469387755102091,0.041632653061224545,-0.0020408163265305257,0.0053061224489796555,-0.00040816326530612734,0.008571428571428563,0.0004081632653060163,0.00897959183673469,0.023673469387755164
95,95,0.8571428571428571,0.7928994082840237,0.8314506962205173,0.940537084398977,0.03142857142857147,0.011020408163265216,0.0106122448979592,0.018367346938775397,0.032244897959183616,0.022448979591836782,0.0032653061224490187,-0.004489795918367401,0.00897959183673469,0.00040816326530612734,0.014285714285714235,0.0077551020408161975
96,96,0.889795918367347,0.8421052631578947,0.868428530832623,0.9570900824097754,0.04163265306122432,0.01795918367346938,0.02448979591836742,0.019999999999999907,0.019999999999999907,0.01224489795918371,0.011836734693877582,0.03346938775510222,0.011428571428571344,0.05142857142857138,0.017551020408163254,0.04285714285714293
97,97,0.8693877551020408,0.8095238095238095,0.8434214265416311,0.9465757317419723,0.022040816326530543,0.02857142857142858,0.01346938775510198,0.014285714285714346,0.0257142857142858,0.01346938775510198,0.008163265306122547,0.004897959183673528,0.001224489795918271,0.005714285714285672,-0.0008163265306122547,0.007346938775510181
98,98,0.8979591836734694,0.8603351955307262,0.8857985223074738,0.9673202614379085,0.020000000000000018,-0.0016326530612243983,0.05428571428571438,0.02897959183673471,-0.01959183673469389,0.017551020408163365,0.014285714285714346,0.019183673469387874,-0.007346938775510292,0.01346938775510198,-0.015510204081632728,0.04367346938775507
99,99,0.8571428571428571,0.8309178743961353,0.8726200625177607,0.9499147485080989,-0.0008163265306123657,0.006122448979591688,-0.02285714285714302,0.01632653061224487,-0.0257142857142858,-0.0020408163265307477,-0.020408163265306145,-0.023673469387755275,-0.005714285714285672,0.004897959183673528,0.0032653061224490187,0.013469387755102091
100,100,0.8693877551020408,0.7948717948717948,0.8304205740267121,0.9481386757601591,0.05836734693877543,0.016734693877551,0.020816326530612272,0.02285714285714291,0.003673469387755146,-0.0004081632653060163,0.00040816326530612734,0.010204081632653184,0.0,0.01959183673469389,0.024489795918367196,0.014285714285714346
101,101,0.8816326530612245,0.8304093567251462,0.859725774367718,0.9572321682296107,0.01510204081632649,0.02897959183673471,0.016326530612244983,0.0077551020408163085,0.03346938775510211,-0.0016326530612243983,0.014693877551020473,0.004489795918367512,0.003673469387755146,0.037142857142857144,0.06285714285714294,-0.016734693877551
102,102,0.8530612244897959,0.8105263157894737,0.849850809889173,0.9504120488775221,-0.008571428571428563,-0.011836734693877582,-0.014693877551020362,0.00040816326530612734,-0.0028571428571428914,-0.028163265306122343,-0.0106122448979592,-0.017142857142857126,-0.022857142857142798,-0.0077551020408161975,-0.01224489795918371,0.016734693877550888
103,103,0.8775510204081632,0.84375,0.878125888036374,0.9520460358056266,0.008571428571428563,0.0016326530612243983,0.00612244897959191,0.021632653061224416,0.038775510204081765,-0.00897959183673469,-0.0020408163265306367,-0.02000000000000013,0.0,0.0028571428571428914,0.0028571428571428914,0.04244897959183669
104,104,0.8775510204081632,0.8295454545454546,0.860791418016482,0.9652600170502984,0.03795918367346918,0.010204081632653073,-0.005714285714285672,-0.0016326530612245094,0.0106122448979592,-0.019999999999999907,0.008571428571428563,0.0028571428571426694,-0.00448979591836729,-0.024897959183673657,-0.01959183673469389,-0.006938775510204054
105,105,0.9061224489795918,0.8715083798882681,0.8945012787723785,0.9728616084114805,0.0257142857142858,0.007346938775510181,0.003673469387754924,0.019183673469387763,0.015918367346938744,0.01224489795918371,0.0,0.024897959183673435,-0.010204081632653073,-0.004489795918367401,-0.0004081632653060163,-0.003673469387755257
106,106,0.8693877551020408,0.8367346938775511,0.8737567490764422,0.9499857914180165,0.020816326530612383,-0.007346938775510292,0.009795918367347056,0.00040816326530612734,0.020816326530612272,-0.02897959183673471,-0.013469387755102091,0.004081632653061162,-0.030612244897959218,0.01795918367346938,-0.009795918367346945,-0.0032653061224490187
107,107,0.8489795918367347,0.806282722513089,0.8465828360329639,0.9475703324808185,0.0020408163265306367,0.001224489795918382,0.001224489795918382,0.0032653061224491298,-0.016734693877551,0.0028571428571428914,-0.014693877551020473,0.001224489795918382,0.006938775510203943,0.048979591836734615,0.0212244897959184,0.0212244897959184
108,108,0.8081632653061225,0.7513227513227513,0.8009022449559534,0.9443734015345269,-0.016734693877551,-0.0008163265306122547,-0.0016326530612246204,-0.004897959183673639,-0.04040816326530605,-0.0273469387755102,-0.012244897959183598,-0.02693877551020407,-0.02408163265306118,-0.0028571428571427804,-0.009387755102040818,-0.0016326530612243983
109,109,0.8489795918367347,0.8159203980099502,0.8574168797953964,0.9463626030122194,-0.00040816326530612734,-0.002448979591836764,0.01959183673469389,-0.012653061224489837,0.004897959183673417,0.00897959183673458,0.0032653061224489077,-0.01836734693877573,-0.011428571428571455,0.007346938775510292,0.010204081632652962,0.01346938775510198
110,110,0.8653061224489796,0.8235294117647058,0.8596547314578005,0.9541773231031543,0.023265306122448925,0.004897959183673528,-0.011020408163265216,0.015918367346938855,0.017551020408163365,-0.014693877551020473,-0.0008163265306121437,0.00040816326530612734,0.0028571428571430024,-0.012653061224489726,0.011428571428571344,-0.009387755102040707
111,111,0.9102040816326531,0.8764044943820225,0.8977692526285876,0.9512645637965331,0.07959183673469394,0.008979591836734802,0.024489795918367308,0.012244897959183598,0.0032653061224490187,0.014285714285714457,0.008163265306122547,-1.1102230246251565e-16,-0.0028571428571430024,0.0004081632653060163,0.0151020408163266,0.015510204081632839
112,112,0.8081632653061225,0.6802721088435374,0.7553992611537368,0.9438050582551861,0.038367346938775526,0.003673469387755146,0.013061224489795964,0.022040816326530766,0.004081632653061273,0.019183673469387763,0.005714285714285783,0.01673469387755111,0.02122448979591851,0.05183673469387773,0.004897959183673417,-0.01510204081632649
113,113,0.8938775510204081,0.8686868686868687,0.9020318272236432,0.9666808752486502,-0.021632653061224416,0.009387755102040707,0.0077551020408163085,0.013877551020407997,-0.013877551020408108,-0.002448979591836875,-0.0016326530612245094,-0.008571428571428563,-0.001224489795918382,0.009387755102040818,0.009387755102040818,0.003673469387755035
114,114,0.8530612244897959,0.8043478260869565,0.8433503836317136,0.9382637112816141,0.033877551020408125,-0.011836734693877582,0.007346938775510181,0.01959183673469389,-0.0065306122448978154,-0.0106122448979592,-0.02448979591836742,-0.00612244897959191,-0.0053061224489795444,0.004489795918367401,-0.014693877551020362,-0.023673469387755164
115,115,0.8326530612244898,0.8,0.8443449843705598,0.9438050582551861,-0.011836734693877582,-0.010612244897959089,-0.034285714285714364,-0.012653061224489726,-0.018775510204081636,-0.057959183673469306,-0.03918367346938778,-0.004489795918367401,-0.028163265306122565,0.003673469387754924,0.00040816326530612734,0.01632653061224487
116,116,0.9020408163265307,0.8695652173913043,0.8955669224211423,0.949914748508099,0.02408163265306129,0.015918367346938855,0.023673469387755053,0.008571428571428674,-0.007346938775510181,0.00897959183673469,0.017142857142857237,0.03020408163265309,-0.006938775510204054,-0.005714285714285672,0.0318367346938776,0.04816326530612258
117,117,0.8367346938775511,0.7802197802197802,0.8237780619494175,0.9268258027848821,0.028163265306122565,-0.010204081632652962,0.0077551020408161975,0.0040816326530613845,0.028163265306122565,-0.020408163265306034,-0.003673469387755146,0.001224489795918382,-0.01346938775510198,0.016734693877551,0.00612244897959191,0.03020408163265298
118,118,0.8775510204081632,0.8369565217391305,0.869458653026428,0.9540352372833191,0.033469387755102,0.01224489795918371,-0.004081632653061162,0.021632653061224416,0.038367346938775415,0.007346938775510181,-0.0020408163265306367,-0.013061224489796075,0.011428571428571455,0.03755102040816316,-0.0028571428571427804,-0.009387755102040818
119,119,0.8653061224489796,0.7843137254901961,0.82281898266553,0.9761295822676896,0.02285714285714291,0.015510204081632728,0.009795918367347056,0.008571428571428674,0.0032653061224490187,0.008163265306122547,0.0065306122448980375,0.0020408163265306367,-0.01020408163265285,0.019183673469387763,0.02448979591836742,0.0008163265306123657
120,120,0.8163265306122449,0.7337278106508875,0.7879369138959932,0.9431656720659278,0.0065306122448980375,0.002448979591836653,-0.010204081632653073,-0.03510204081632651,-0.0077551020408164195,-0.0257142857142858,0.0020408163265306367,-0.038367346938775526,-0.020816326530612272,-0.010204081632653073,-0.02693877551020396,-0.01795918367346927
121,121,0.8489795918367347,0.7701863354037267,0.8140807047456664,0.9579425973287866,0.07265306122448978,0.003673469387755146,0.01510204081632649,0.006122448979591799,-0.011020408163265327,-0.021632653061224527,0.01346938775510198,-0.02285714285714291,-0.00448979591836729,0.026122448979591928,-0.02693877551020407,0.008163265306122436
122,122,0.8734693877551021,0.8324324324324325,0.8661906791702189,0.960997442455243,0.023673469387755164,0.011836734693877582,-0.012653061224489726,0.0016326530612245094,0.011020408163265438,-0.008571428571428452,0.0020408163265307477,0.01224489795918382,-0.011836734693877471,-0.011836734693877471,-0.006122448979591799,0.004081632653061273
123,123,0.8571428571428571,0.8148148148148148,0.8531187837453822,0.92718101733447,0.004081632653061162,-0.004897959183673528,-0.011428571428571455,0.015510204081632506,-0.014285714285714457,0.008979591836734468,-0.013061224489795964,-0.012653061224489726,-0.0020408163265307477,0.01795918367346938,0.02734693877551031,-0.003673469387755257
124,124,0.9020408163265307,0.8604651162790697,0.8825660699062234,0.9632708155726059,0.029387755102040836,0.022040816326530543,0.0040816326530613845,0.004897959183673639,0.01795918367346938,0.0020408163265306367,0.017959183673469603,0.0016326530612246204,-0.0053061224489795444,0.025306122448979562,0.001224489795918493,0.006122448979592021
125,125,0.8489795918367347,0.7932960893854749,0.8335819835180449,0.9489201477692526,0.045714285714285596,0.009387755102040818,-0.00040816326530612734,0.010612244897959089,0.011836734693877471,-0.01959183673469389,-0.004081632653061273,-0.021632653061224527,-0.006122448979591799,-0.010204081632653184,-0.027755102040816437,0.0016326530612243983
126,126,0.8816326530612245,0.8449197860962567,0.8770602443876101,0.9534668940039784,0.020000000000000018,0.016734693877551,0.02081632653061216,0.0032653061224489077,-0.022857142857142798,0.007346938775510292,0.023265306122449037,-0.011020408163265438,-0.017959183673469492,-0.015510204081632617,0.02571428571428569,-0.014285714285714346
127,127,0.9020408163265307,0.8723404255319149,0.8999005399261153,0.9765558397271952,-0.002448979591836653,0.012653061224489837,-0.001224489795918382,0.025306122448979562,0.014285714285714346,-0.002448979591836875,0.00897959183673469,-0.004489795918367179,-0.004489795918367401,0.00040816326530612734,-0.0106122448979592,0.0065306122448980375
128,128,0.7306122448979592,0.5,0.6564720090934925,0.9294543904518329,-0.0318367346938776,0.017142857142857126,0.008163265306122436,0.014693877551020473,0.02693877551020407,0.01224489795918371,0.013877551020408219,-0.014285714285714346,0.011428571428571455,-0.039999999999999925,0.009387755102040707,-0.02693877551020407
129,129,0.8979591836734694,0.8717948717948718,0.9031329923273657,0.9646916737709577,0.011428571428571455,0.0016326530612243983,0.014693877551020473,0.009795918367346945,0.012244897959183598,0.002448979591836764,0.0077551020408164195,-0.003673469387755257,0.0028571428571427804,0.013469387755102091,0.026530612244897833,0.04367346938775507
130,130,0.8489795918367347,0.7643312101910829,0.8097470872406933,0.9503410059676044,0.03755102040816327,0.012653061224489615,0.01836734693877551,-0.004897959183673417,0.030612244897959218,-0.0020408163265306367,0.00040816326530612734,-0.010204081632652962,-0.002448979591836764,0.004897959183673417,0.010204081632652962,-0.01959183673469389
131,131,0.8571428571428571,0.8275862068965517,0.8682864450127876,0.9543194089229895,-0.0016326530612245094,0.0020408163265306367,0.0016326530612245094,-0.019591836734694,-0.03142857142857147,-0.022040816326530654,-0.03673469387755102,-0.016734693877550888,-0.0065306122448979265,0.0077551020408163085,0.009795918367346834,0.005714285714285894
132,132,0.8448979591836735,0.81,0.8519820971867007,0.9412475134981528,0.002448979591836653,0.0020408163265307477,-0.010612244897959089,-0.01795918367346927,-0.01346938775510198,-0.0028571428571428914,-0.004897959183673417,-0.0077551020408164195,-0.018367346938775286,0.007346938775510181,0.02448979591836742,-0.011428571428571455
133,133,0.8857142857142857,0.8541666666666666,0.8868286445012787,0.9366297243535096,0.001224489795918271,0.01836734693877551,0.029795918367346852,-0.0032653061224489077,-0.003673469387755146,-0.004081632653061273,-0.0077551020408163085,-0.0008163265306122547,-0.0008163265306122547,-0.0016326530612246204,-0.006938775510204165,-0.010204081632652962
134,134,0.8530612244897959,0.7954545454545454,0.8346831486217676,0.9422421142369991,-0.001224489795918382,-0.0016326530612245094,0.0008163265306121437,0.0028571428571428914,0.015918367346938744,-0.0020408163265305257,-0.01632653061224487,-0.017551020408163254,0.004897959183673306,0.006938775510204054,0.036326530612245,-0.0004081632653060163
135,135,0.8816326530612245,0.8304093567251462,0.859725774367718,0.9576584256891163,0.0053061224489796555,-0.0020408163265305257,0.017959183673469492,0.02693877551020407,0.011428571428571455,0.015918367346938855,0.005714285714285783,0.004081632653061162,0.005714285714285783,0.004081632653061273,0.059591836734693926,-0.008571428571428563
136,136,0.8163265306122449,0.7428571428571429,0.7944373401534527,0.9237709576584257,0.017551020408163254,-0.004897959183673528,-0.011020408163265216,-0.0065306122448978154,0.0016326530612245094,-0.05428571428571427,-0.01836734693877562,0.0016326530612245094,-0.01795918367346938,0.011020408163265438,0.010204081632653073,-0.013061224489795853
137,137,0.8326530612244898,0.7853403141361257,0.8291773231031543,0.9390451832907076,0.17918367346938768,-0.011020408163265438,0.00897959183673469,0.0008163265306121437,0.001224489795918271,-0.02244897959183667,-0.020408163265306145,-0.03673469387755102,-0.028163265306122343,0.01510204081632649,-0.01836734693877551,0.005306122448979433
138,138,0.8326530612244898,0.8038277511961722,0.8486786018755328,0.9227053140096618,-0.006122448979591688,-0.007346938775510292,-0.0053061224489795444,-0.0020408163265307477,-0.019183673469387763,0.003673469387755146,-0.004489795918367401,0.0032653061224490187,-0.010204081632653073,-0.013061224489795964,0.0028571428571427804,-0.0032653061224490187
139,139,0.8693877551020408,0.8095238095238095,0.8434214265416311,0.955100880932083,0.023265306122448925,0.01632653061224487,0.02285714285714291,0.022448979591836782,0.021632653061224416,0.0028571428571427804,0.0053061224489796555,0.010612244897959311,0.00448979591836729,0.009795918367347056,0.051836734693877506,-0.001224489795918382
140,140,0.8693877551020408,0.8024691358024691,0.8369210002841716,0.9600028417163967,0.03306122448979598,0.015918367346938744,-0.003673469387755257,0.006122448979591799,-0.012244897959183598,0.004489795918367512,0.0053061224489796555,0.009387755102040707,0.013061224489795853,0.024489795918367196,0.0016326530612245094,0.04040816326530616
141,141,0.8571428571428571,0.8044692737430168,0.8422847399829497,0.9412475134981528,0.07020408163265301,0.0032653061224490187,-0.012653061224489726,0.0077551020408163085,-0.0028571428571428914,-0.013469387755102091,-0.007346938775510181,0.005714285714285672,-0.001224489795918493,0.014285714285714235,0.001224489795918271,-0.013061224489795964
142,142,0.8612244897959184,0.8,0.8368854788292128,0.9514066496163683,0.01959183673469378,0.007346938775510292,0.008979591836734802,0.004081632653061273,0.0077551020408164195,-0.023265306122449037,-0.021632653061224527,-0.001224489795918493,-0.008571428571428452,0.00612244897959191,0.014285714285714346,0.011020408163265327
143,143,0.8326530612244898,0.7807486631016043,0.8248437055981812,0.9295254333617505,0.006122448979591799,0.004897959183673528,-0.011836734693877582,-0.002448979591836764,0.0008163265306121437,-0.02000000000000013,-0.023265306122449037,-0.03591836734693887,-0.017959183673469492,-0.0028571428571428914,-0.0032653061224490187,0.0065306122448980375
144,144,0.889795918367347,0.8656716417910447,0.9009306621199205,0.9580846831486218,-0.0016326530612245094,0.013877551020408108,0.028163265306122454,0.011020408163265216,-0.0004081632653063494,0.010204081632653073,0.018775510204081636,0.029795918367346963,0.0016326530612245094,0.05755102040816329,0.02285714285714291,0.028163265306122454
145,145,0.8326530612244898,0.8019323671497585,0.8465117931230464,0.9422421142369991,0.013877551020408219,-0.008163265306122547,-0.02530612244897945,-0.004489795918367401,0.0008163265306122547,-0.020408163265305923,-0.0065306122448980375,0.0077551020408163085,-0.011836734693877582,-0.00040816326530623837,-0.02897959183673471,0.011428571428571566
146,146,0.8530612244897959,0.8252427184466019,0.8671852799090651,0.9335038363171355,-0.0016326530612245094,-0.0077551020408164195,-0.001224489795918382,-0.0020408163265306367,-0.019999999999999907,-0.008571428571428563,-0.014285714285714235,0.008571428571428563,-0.01346938775510187,0.013061224489795853,-0.001224489795918382,0.008571428571428563
147,147,0.8530612244897959,0.8125,0.8520176186416595,0.953893151463484,0.015510204081632617,0.013061224489795853,0.026530612244897944,0.005714285714285672,0.026530612244897944,-0.0257142857142858,-0.005714285714285672,-0.0106122448979592,-0.014285714285714235,0.002448979591836653,-0.017551020408163254,-0.02285714285714291
148,148,0.8653061224489796,0.8324873096446701,0.870488775220233,0.9440892298948566,-0.0077551020408161975,0.015510204081632728,0.011836734693877582,0.018775510204081747,-0.029387755102040836,-0.0016326530612243983,-0.020408163265306145,-0.026530612244897944,-0.018775510204081636,0.023673469387755275,-0.017551020408163254,-0.02081632653061216
149,149,0.8489795918367347,0.8262910798122066,0.8704177323103155,0.9462205171923842,0.006938775510203943,-0.0020408163265306367,0.0032653061224489077,-0.009387755102040929,0.013061224489795853,-0.004489795918367401,-0.013061224489795964,-0.020000000000000018,-0.026122448979591928,0.006122448979591799,0.001224489795918382,-0.011428571428571455
150,150,0.8489795918367347,0.7909604519774012,0.8314151747655585,0.9509093492469451,0.015918367346938855,-0.004081632653061273,0.0008163265306122547,-0.0065306122448981485,-0.00040816326530612734,-0.011428571428571455,-0.02285714285714291,-0.0077551020408163085,-0.0212244897959184,-0.013061224489795964,-0.025306122448979562,-0.0008163265306122547
151,151,0.8816326530612245,0.8571428571428571,0.8943947144075022,0.9589371980676329,0.14693877551020418,0.015510204081632728,0.00897959183673469,-0.006122448979591799,-0.009387755102040818,-0.02122448979591829,-0.011836734693877471,-0.014693877551020473,-0.010204081632652962,-0.0008163265306122547,0.036326530612245,0.012653061224489837
152,152,0.8775510204081632,0.8469387755102041,0.882459505541347,0.9562375674907644,-0.002448979591836875,0.011836734693877582,0.0028571428571426694,-0.0016326530612245094,0.01346938775510187,-0.0028571428571430024,-0.007346938775510181,-0.008163265306122547,-0.010204081632653073,0.004081632653061162,0.013061224489795964,0.008163265306122436
153,153,0.8653061224489796,0.8176795580110497,0.853154305200341,0.9583688547882921,0.01632653061224487,0.003673469387755146,0.006938775510204054,-0.01632653061224476,-0.019999999999999907,-0.009387755102040707,-0.028163265306122343,-0.012653061224489726,-0.0032653061224489077,0.025306122448979562,-0.027755102040816326,0.023265306122449148
154,154,0.8408163265306122,0.8040201005025126,0.8465473145780051,0.9443734015345269,0.02122448979591851,0.007346938775510181,-0.024897959183673435,0.02897959183673471,-0.01836734693877562,-0.040000000000000036,-0.042857142857142816,-0.019999999999999907,-0.014693877551020362,0.030612244897959218,-0.0032653061224490187,-0.007346938775510181
155,155,0.8326530612244898,0.7172413793103448,0.7793407217959647,0.9773373117362887,0.0379591836734694,-0.014693877551020473,0.01224489795918371,0.030612244897959107,0.009387755102040818,0.008163265306122547,0.011428571428571344,0.021632653061224416,0.020408163265306034,-0.0032653061224490187,0.02734693877551031,-0.013877551020408108
156,156,0.8408163265306122,0.8133971291866029,0.8573813583404376,0.9369138959931799,0.028163265306122343,0.0008163265306121437,-0.00040816326530612734,0.0004081632653060163,-0.0028571428571427804,0.0,0.002448979591836542,-0.0053061224489796555,0.0008163265306121437,-0.0028571428571427804,0.0,-0.0106122448979592
157,157,0.8326530612244898,0.7544910179640718,0.8031756180733163,0.9269678886047172,0.059591836734693815,0.01632653061224487,0.009387755102040818,0.0008163265306122547,-0.008163265306122436,0.020000000000000018,0.07714285714285718,0.032244897959183616,-0.002448979591836764,0.012653061224489837,0.020000000000000018,-0.008163265306122436
158,158,0.8,0.6754966887417219,0.751030122193805,0.9413895993179882,-0.001224489795918271,0.004897959183673528,0.009795918367347056,0.013061224489795964,0.03591836734693876,0.032653061224489854,0.05551020408163265,0.06408163265306133,0.040000000000000036,0.04081632653061229,0.021632653061224527,-0.0008163265306121437
159,159,0.9061224489795918,0.8756756756756757,0.901001705029838,0.9715828360329639,0.01224489795918371,0.023265306122448925,0.028163265306122454,0.004489795918367512,0.010204081632652962,-0.0053061224489797665,0.028163265306122454,0.0028571428571427804,-0.006938775510204276,0.002448979591836764,0.052244897959183745,0.027755102040816215
160,160,0.9020408163265307,0.8709677419354839,0.8977337311736289,0.9715117931230464,0.0106122448979592,0.02285714285714291,0.008163265306122547,0.04244897959183691,0.003673469387755146,-0.011020408163265438,0.012653061224489726,-0.0053061224489795444,-0.006938775510204054,-0.0020408163265307477,0.029387755102040836,-0.016326530612244983
161,161,0.8775510204081632,0.8421052631578947,0.8759590792838874,0.9576584256891162,0.01224489795918371,-0.01836734693877573,0.018367346938775397,0.02244897959183667,-0.0151020408163266,-0.002448979591836875,-0.006938775510204054,0.004897959183673528,-0.019999999999999907,0.0065306122448980375,-0.007346938775510181,0.04693877551020409
162,162,0.889795918367347,0.864321608040201,0.898763853367434,0.9663256606990622,0.0053061224489796555,0.00897959183673469,0.004897959183673528,0.0,0.023673469387755164,0.006938775510204165,0.0028571428571428914,-0.004897959183673528,-0.0016326530612242873,0.0151020408163266,-0.0020408163265305257,0.004489795918367401
163,163,0.8612244897959184,0.83,0.8693876101165103,0.9474282466609832,-0.0020408163265306367,0.015918367346938855,0.0020408163265305257,-0.004897959183673417,-0.0008163265306121437,-0.005306122448979433,-0.021632653061224416,-0.022040816326530766,-0.009795918367346945,-0.02448979591836742,0.020408163265306034,0.008163265306122436
