,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
68,68,0.8528138528138528,0.7976190476190477,0.8317563340631842,0.7757272442915233,0.06839826839826846,0.03419913419913434,0.02813852813852813,0.019480519480519543,-0.02251082251082248,0.017748917748917736,0.01255411255411254,0.0155844155844157
69,69,0.8441558441558441,0.7831325301204819,0.8208867688457929,0.7921488895839851,0.13116883116883105,0.0025974025974024872,0.02164502164502169,-0.0034632034632035014,-0.004761904761904856,-0.003030303030303161,-0.0034632034632035014,-0.0008658008658009031
70,70,0.8311688311688312,0.7577639751552795,0.8027447607131686,0.863074757585236,0.027272727272727337,0.011688311688311748,0.006493506493506551,0.016883116883116833,0.005627705627705648,0.003896103896104064,0.0021645021645022577,-0.0008658008658009031
71,71,0.8354978354978355,0.7682926829268293,0.8100172036284017,0.7566468564279011,0.074025974025974,0.029437229437229484,-0.013852813852813783,-0.0034632034632033903,0.01255411255411265,0.0017316017316018062,0.017748917748917625,0.003896103896103953
72,72,0.8528138528138528,0.7976190476190477,0.8317563340631842,0.8095089146074443,0.25497835497835497,0.024675324675324628,0.0008658008658009031,0.024242424242424288,-0.0008658008658009031,0.008658008658008587,0.00043290043290045155,0.0034632034632033903
73,73,0.8614718614718615,0.8117647058823529,0.8426258992805755,0.8005161088520488,0.2614718614718615,0.00043290043290045155,0.045454545454545414,0.025974025974025983,0.0017316017316018062,0.010389610389610393,0.003896103896103842,0.007359307359307343
74,74,0.7012987012987013,0.6424870466321243,0.6966687519549577,0.7170785111041601,0.3432900432900433,0.10519480519480506,0.10173160173160167,0.020779220779220786,-0.13722943722943715,0.0766233766233767,0.0844155844155845,0.11385281385281387
75,75,0.8354978354978355,0.7682926829268293,0.8100172036284017,0.9045198623709727,0.04632034632034632,-0.011688311688311748,0.01212121212121231,-0.026406926406926545,0.036363636363636376,0.01558441558441559,0.01645021645021638,0.01948051948051943
76,76,0.8225108225108225,0.7484662576687117,0.7955505161088521,0.8676884579293087,0.03982683982683988,-0.0051948051948053076,0.005627705627705648,-0.00303030303030305,0.006926406926407003,-0.003896103896103953,-0.005627705627705648,-0.0004329004329003405
77,77,0.7532467532467533,0.6068965517241379,0.7067563340631842,0.8610416015014075,0.015151515151515138,0.006493506493506551,0.006926406926407003,-0.006060606060605989,0.008658008658008809,0.005627705627705648,-0.009090909090909038,1.1102230246251565e-16
78,78,0.8311688311688312,0.7607361963190185,0.8045824210197059,0.7846418517360024,0.2298701298701299,0.02554112554112553,-0.0004329004329003405,-0.014285714285714235,-0.011688311688311637,0.00909090909090915,-0.00649350649350644,-0.0021645021645021467
79,79,0.8225108225108225,0.7484662576687117,0.7955505161088521,0.8114638723803567,0.04805194805194812,0.0121212121212122,0.004761904761904634,0.010822510822510956,-0.0008658008658009031,0.00649350649350644,-0.0004329004329003405,0.0017316017316016952
80,80,0.8268398268398268,0.7530864197530864,0.7991476384110103,0.9246950265874256,0.022943722943722933,0.00303030303030305,-0.0008658008658010141,0.01341991341991322,-0.0012987012987013546,0.0,-0.0008658008658007921,-0.0008658008658007921
