,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_humidity_fd3_scaled
80,80,0.8311111111111111,0.7682926829268293,0.8085567178816606,0.8492154298790455,0.13688888888888895,0.01333333333333342,0.01288888888888895,-0.0022222222222222365,0.12177777777777787,-0.000888888888888939,0.0013333333333332975,-0.007111111111111068,-0.010666666666666602,0.015555555555555434,0.004888888888888943,0.014222222222222247
81,81,0.8355555555555556,0.7757575757575758,0.8139915004903563,0.8788819875776398,0.09200000000000019,-0.006666666666666599,-0.017333333333333423,-0.022666666666666502,0.04444444444444451,-0.011111111111111072,-0.009333333333333416,-0.007555555555555538,0.005333333333333301,0.005333333333333301,0.01822222222222225,-0.0031111111111110645
82,82,0.7688888888888888,0.6438356164383562,0.7291189931350115,0.950147106897679,-0.014666666666666606,-0.014666666666666828,-0.046666666666666634,-0.002666666666666706,-0.0013333333333332975,-0.040888888888889086,-0.03822222222222227,-0.09777777777777774,-0.007111111111111179,-0.028444444444444383,0.000888888888888828,-0.01777777777777778
83,83,0.8133333333333334,0.7307692307692307,0.7834668192219679,0.9377247466492318,0.02399999999999991,0.000888888888888939,-0.046222222222222276,-0.06399999999999995,0.01244444444444437,-0.03600000000000003,-0.08266666666666656,-0.08444444444444443,0.009777777777777774,-0.0031111111111111756,0.006222222222222351,-0.004444444444444584
84,84,0.8666666666666667,0.8235294117647058,0.8503595946387709,0.9184373978424322,0.1644444444444445,0.01333333333333342,-0.011555555555555541,-0.007111111111111068,0.03022222222222226,-0.020888888888888846,-0.02444444444444449,-0.035111111111111204,0.011111111111111183,0.010666666666666602,0.03288888888888897,0.03022222222222226
85,85,0.7733333333333333,0.6577181208053692,0.7362291598561621,0.884847989539065,0.0013333333333332975,0.01777777777777778,-0.01822222222222214,-0.07644444444444443,0.005333333333333412,-0.06133333333333346,-0.03688888888888886,-0.09733333333333338,-0.008888888888888835,-0.0204444444444446,0.001777777777777878,-0.018222222222222362
86,86,0.8266666666666667,0.7607361963190185,0.803121935272965,0.8974338018960444,0.28888888888888886,0.012888888888888839,-0.028888888888888853,-0.01733333333333331,0.07644444444444443,-0.04577777777777792,-0.03244444444444461,-0.0444444444444444,-0.03733333333333344,0.028888888888888853,-0.041333333333333444,0.008444444444444255
87,87,0.84,0.7831325301204819,0.819426283099052,0.9298790454396861,0.022666666666666724,-0.01244444444444448,-0.008888888888888946,0.010222222222222133,0.04355555555555557,-0.020444444444444487,-0.024444444444444602,-0.0364444444444445,0.020444444444444376,-0.00666666666666671,0.00622222222222224,0.00533333333333319
88,88,0.76,0.71875,0.7584586466165413,0.8591860084995097,0.4191111111111111,0.052888888888888985,-0.004888888888888943,0.02533333333333332,0.13422222222222224,-0.010222222222222244,-0.006666666666666599,0.004444444444444473,-0.0955555555555555,0.05111111111111111,0.06977777777777794,-0.023111111111111082
89,89,0.7066666666666667,0.6796116504854369,0.7150212487741092,0.8144001307616867,0.2657777777777778,-0.015999999999999903,0.03688888888888886,-0.011111111111111183,0.2786666666666666,-0.0022222222222222365,0.0004444444444444695,-0.007555555555555427,-0.12977777777777777,0.021777777777777785,-0.0031111111111111756,0.012888888888888839
90,90,0.8488888888888889,0.7976190476190477,0.8302958483164433,0.919826740764956,0.046666666666666745,-0.011111111111111072,0.014222222222222136,0.006222222222222129,0.05422222222222217,-0.008444444444444477,-0.008444444444444477,-0.01777777777777767,0.03333333333333344,0.017333333333333423,0.014222222222222358,0.014666666666666717
91,91,0.8755555555555555,0.8494623655913979,0.8729568486433474,0.91010134030729,0.3582222222222222,0.07911111111111113,0.005333333333333301,0.004444444444444362,0.2719999999999999,0.03066666666666673,0.039999999999999925,-0.003555555555555534,-0.03066666666666673,-0.0048888888888888316,0.046222222222222276,0.07422222222222219
92,92,0.8933333333333333,0.8709677419354839,0.89134521085322,0.8887708401438378,0.35511111111111104,0.016444444444444484,0.05555555555555547,0.028444444444444272,0.18266666666666675,0.016000000000000014,0.016888888888888953,0.04399999999999993,-0.006222222222222351,0.04400000000000004,0.06577777777777771,0.014666666666666606
93,93,0.8311111111111111,0.7654320987654321,0.8068813337692056,0.9458973520758418,0.004888888888888943,0.03155555555555567,0.009333333333333305,-0.005777777777777882,0.06444444444444442,0.0013333333333332975,0.005777777777777882,-0.0013333333333334085,-0.001777777777777767,0.015555555555555656,0.003555555555555534,0.008000000000000118
94,94,0.84,0.7804878048780488,0.8177508989865969,0.9216247139588101,0.040000000000000036,0.026666666666666727,-0.00622222222222224,-0.007555555555555538,0.005777777777777771,-0.00622222222222224,-0.007555555555555538,-0.029333333333333322,0.02355555555555544,0.009777777777777663,0.01333333333333342,0.04266666666666663
95,95,0.7866666666666666,0.6842105263157895,0.752533507682249,0.9187643020594966,0.000888888888888828,-0.026222222222222147,-1.1102230246251565e-16,0.0031111111111110645,-0.0031111111111111756,-0.03688888888888886,-0.07244444444444453,-0.08844444444444455,0.010222222222222244,-0.01288888888888906,-0.0040000000000000036,-0.008000000000000118
96,96,0.8266666666666667,0.7636363636363637,0.8047973193854201,0.9001307616868258,0.02444444444444449,-0.000888888888888939,0.00622222222222224,-0.004444444444444473,0.05422222222222228,1.1102230246251565e-16,-0.007111111111111068,-0.005777777777777882,-0.01200000000000001,-0.009777777777777774,-0.0013333333333332975,0.015555555555555434
97,97,0.8266666666666667,0.7636363636363637,0.8047973193854201,0.8446387708401439,0.16755555555555557,0.05511111111111111,0.04311111111111099,0.038222222222222046,0.22577777777777785,0.03022222222222226,0.039999999999999925,-0.015999999999999903,-0.06933333333333325,0.07022222222222219,0.04933333333333345,-0.02399999999999991
98,98,0.7911111111111111,0.6967741935483871,0.7596436744033999,0.9054429552141222,-0.011555555555555652,0.015555555555555545,-0.052444444444444516,0.004444444444444473,-0.004444444444444473,-0.06044444444444452,-0.052888888888888874,-0.07466666666666666,0.005777777777777882,-0.027111111111111086,-0.0004444444444444695,-0.046222222222222165
99,99,0.8355555555555556,0.7730061349693251,0.8123161163779014,0.9062602157567832,0.019555555555555548,0.01288888888888895,0.01244444444444448,0.013777777777777778,0.01333333333333342,-0.027999999999999914,-0.03111111111111098,-0.011555555555555541,-0.013333333333333308,-0.006222222222222129,0.003555555555555534,0.008444444444444477
100,100,0.8177777777777778,0.7421383647798742,0.7905769859431186,0.899558679306963,0.22577777777777797,0.00044444444444458053,-0.014666666666666717,-0.019111111111110968,0.034666666666666734,-0.04400000000000004,-0.04266666666666663,-0.06444444444444442,-0.023111111111111082,-0.007555555555555538,0.01866666666666672,0.026222222222222258
101,101,0.8355555555555556,0.7730061349693251,0.8123161163779014,0.8822327558025499,0.10088888888888892,-0.005333333333333301,-0.0048888888888887205,-0.016000000000000014,0.058222222222222286,-0.022666666666666613,-0.022666666666666613,-0.03200000000000003,0.00800000000000023,-0.010222222222222244,0.025777777777777677,-0.002666666666666595
102,102,0.84,0.7831325301204819,0.819426283099052,0.9058515854854526,0.06355555555555559,-0.005333333333333301,-0.0013333333333332975,0.015555555555555434,0.01777777777777767,-0.000888888888888939,-0.03288888888888897,-0.040444444444444616,0.0031111111111109535,0.011555555555555541,0.01111111111111096,-0.008000000000000118
103,103,0.8355555555555556,0.7730061349693251,0.8123161163779014,0.9569303694017652,0.010666666666666713,0.022222222222222143,-0.0057777777777776596,0.004444444444444584,0.019555555555555548,-0.057333333333333236,-0.05288888888888876,-0.039111111111110985,0.04933333333333345,0.004000000000000115,0.028888888888888964,0.004000000000000115
104,104,0.7955555555555556,0.7051282051282052,0.7650784570120954,0.8773291925465838,0.03511111111111109,-0.008000000000000007,-0.021777777777777674,-0.06311111111111123,0.01288888888888895,-0.02444444444444449,-0.03511111111111109,-0.034222222222222265,-0.017777777777777892,-0.009777777777777663,1.1102230246251565e-16,-0.005333333333333301
105,105,0.7955555555555556,0.6973684210526315,0.7617276887871853,0.9038901601830663,0.05777777777777782,-0.011111111111111072,0.021777777777777785,0.005777777777777771,0.015111111111111186,-0.023555555555555552,-0.051999999999999935,-0.051999999999999935,-0.0022222222222222365,0.00622222222222224,0.0039999999999998925,0.002666666666666595
106,106,0.8755555555555555,0.8390804597701149,0.8629045439686172,0.9215429879045438,0.20711111111111113,0.04488888888888887,-0.016444444444444484,0.003555555555555423,0.020000000000000018,-0.027999999999999914,-0.020000000000000018,-0.02933333333333321,0.039111111111111097,0.0040000000000000036,0.009333333333333305,0.010222222222222133
107,107,0.8044444444444444,0.7215189873417721,0.7759480222294868,0.7951127819548872,0.20977777777777773,0.014666666666666606,0.00088888888888905,0.03511111111111109,0.28355555555555567,-0.004444444444444473,0.03733333333333333,0.02400000000000002,-0.03066666666666673,0.022666666666666502,0.001777777777777656,-0.013333333333333308
108,108,0.8177777777777778,0.7453416149068323,0.7922523700555737,0.9221967963386728,0.022666666666666724,0.012888888888888839,0.003555555555555534,-0.0004444444444443585,0.04400000000000004,-0.015555555555555434,-0.01777777777777756,-0.016888888888888953,0.010666666666666824,0.016888888888888842,0.01733333333333331,0.016444444444444484
109,109,0.8933333333333333,0.8636363636363636,0.8829682902909448,0.9355181431840471,0.04355555555555557,0.04177777777777769,-0.016888888888888953,-0.007555555555555538,0.052444444444444294,-0.009777777777777774,-0.01777777777777778,-0.01777777777777778,0.0928888888888888,0.011111111111111183,0.025777777777777677,0.007111111111111068
110,110,0.8088888888888889,0.7261146496815286,0.7797074207257273,0.9002942137953579,0.05644444444444441,-0.008888888888888835,0.029777777777777792,0.0048888888888888316,0.007999999999999896,-0.01911111111111108,-0.04222222222222227,-0.03599999999999992,-0.040444444444444505,-0.004888888888888943,-0.016000000000000014,-0.004000000000000115
111,111,0.8355555555555556,0.7701863354037267,0.8106407322654462,0.9400130761686826,0.03911111111111121,0.013777777777777778,-0.000888888888888828,0.005777777777777771,0.013777777777777778,-0.014222222222222136,-0.0431111111111111,-0.027999999999999914,-0.015555555555555545,0.005333333333333412,0.053333333333333455,0.023555555555555663
112,112,0.8444444444444444,0.7878787878787878,0.8231856815952926,0.942056227525335,0.016000000000000014,0.004000000000000115,0.0022222222222222365,0.01777777777777767,0.023111111111111193,-0.04844444444444462,-0.04800000000000004,-0.04444444444444451,0.05599999999999994,0.004888888888888943,0.020888888888888957,0.03066666666666662
113,113,0.8133333333333334,0.7375,0.786817587446878,0.8966165413533835,0.1617777777777777,0.005333333333333301,-0.000888888888888939,-0.015555555555555656,0.02488888888888896,-0.021333333333333426,-0.021777777777777785,-0.023111111111111082,-0.011555555555555541,0.003555555555555423,0.014222222222222247,0.001777777777777767
114,114,0.8222222222222222,0.7530864197530864,0.7976871526642693,0.909202353710363,0.063111111111111,-0.03599999999999992,-0.05555555555555547,-0.03688888888888897,0.004888888888888943,-0.04044444444444428,-0.06133333333333346,-0.068888888888889,-0.03066666666666662,-0.009333333333333305,0.028444444444444383,-0.002666666666666706
115,115,0.7866666666666666,0.6883116883116883,0.7542088917947041,0.9131252043151356,0.01866666666666661,-0.07022222222222241,-0.0022222222222222365,-0.04266666666666663,0.011555555555555541,-0.10311111111111115,-0.03066666666666662,-0.05066666666666664,-0.003555555555555534,0.0039999999999998925,-0.0031111111111111756,0.01111111111111096
116,116,0.8044444444444444,0.7283950617283951,0.7792987904543969,0.9151683556717883,0.0119999999999999,-0.002666666666666706,-0.01244444444444448,0.004444444444444362,0.007111111111111068,-0.021333333333333315,-0.02000000000000013,-0.03200000000000003,-0.01288888888888895,-0.00044444444444458053,-0.01288888888888895,-0.001777777777777878
117,117,0.84,0.7777777777777778,0.8160755148741419,0.9291435109512912,0.04755555555555557,-0.020444444444444487,-0.015111111111111186,-0.04533333333333334,0.009777777777777663,-0.04400000000000004,-0.02977777777777768,-0.022666666666666724,0.032888888888888856,-0.008888888888888946,-0.009333333333333416,-0.013777777777777889
118,118,0.8488888888888889,0.7976190476190477,0.8302958483164433,0.9138607388035306,0.07911111111111102,-0.0119999999999999,-0.001777777777777656,-0.0324444444444445,0.01288888888888895,-0.011555555555555541,-0.03155555555555545,-0.03555555555555545,0.03066666666666673,0.004444444444444584,0.026666666666666727,0.02000000000000013
119,119,0.6933333333333334,0.6600985221674877,0.6987169009480223,0.7979731938542007,0.30133333333333334,0.04444444444444451,0.039555555555555566,0.010222222222222244,0.2297777777777778,-0.006666666666666599,-0.011111111111111072,-0.023111111111111082,-0.0875555555555555,-0.022666666666666613,0.029333333333333322,-0.014666666666666717
120,120,0.7022222222222222,0.6883720930232559,0.7179633867276888,0.8314808761033017,0.31866666666666665,0.04888888888888887,0.007111111111111179,-0.0013333333333334085,0.2493333333333333,0.02400000000000002,0.016444444444444373,-0.005333333333333412,-0.1982222222222223,0.020444444444444376,-0.004888888888888943,-0.0431111111111111
121,121,0.8311111111111111,0.7654320987654321,0.8068813337692056,0.9099378881987578,0.019555555555555548,-0.01911111111111108,0.027555555555555555,-0.026222222222222258,0.021333333333333426,-0.03600000000000003,-0.03066666666666673,-0.05511111111111111,-0.05333333333333323,-0.014666666666666717,1.1102230246251565e-16,0.011111111111111183
122,122,0.84,0.7804878048780488,0.8177508989865969,0.9206440013076169,0.027555555555555555,-0.011555555555555652,-0.011111111111111183,-0.01955555555555566,0.008444444444444477,-0.005777777777777882,-0.040444444444444394,-0.04355555555555568,-0.016444444444444373,0.0204444444444446,-0.005777777777777882,-0.012888888888888839
123,123,0.8311111111111111,0.7654320987654321,0.8068813337692056,0.9196632886564237,0.01911111111111119,0.03200000000000003,0.021333333333333426,0.023111111111111082,0.009333333333333305,0.00622222222222224,-0.02933333333333321,-0.021777777777777674,0.019555555555555548,0.011555555555555541,0.01288888888888895,0.03288888888888897
124,124,0.8711111111111111,0.8361581920903954,0.8608205295848317,0.9026642693690748,0.3595555555555555,0.09333333333333316,0.03822222222222216,-0.00622222222222224,0.1551111111111111,-0.00622222222222224,0.027555555555555444,0.002666666666666595,-0.030666666666666842,0.020444444444444265,0.003555555555555645,0.02400000000000002
125,125,0.8222222222222222,0.7530864197530864,0.7976871526642693,0.8908139915004903,0.3457777777777778,0.0431111111111111,0.019555555555555437,0.016444444444444373,0.13688888888888884,0.01777777777777778,0.0040000000000000036,-0.008888888888888946,-0.053333333333333455,0.06533333333333324,0.039555555555555566,0.05422222222222217
126,126,0.8666666666666667,0.8255813953488372,0.8520349787512258,0.9347826086956522,0.15599999999999992,-0.0057777777777776596,-0.03777777777777758,0.018222222222222362,0.028444444444444494,-0.02533333333333343,-0.027555555555555555,-0.04133333333333333,0.011111111111111183,0.03111111111111109,0.01866666666666661,0.03244444444444461
127,127,0.6888888888888889,0.6153846153846154,0.676528277214776,0.7372507355344884,0.01244444444444448,-0.006222222222222129,-0.03111111111111109,-0.05066666666666675,0.10133333333333328,-0.03111111111111109,-0.028444444444444383,-0.01955555555555566,0.01866666666666672,-0.04133333333333322,-0.003555555555555534,-0.05111111111111111
128,128,0.7777777777777778,0.6575342465753424,0.7383131742399477,0.9309414841451455,0.0013333333333334085,0.01911111111111108,0.01288888888888895,0.020888888888888957,0.016888888888888842,0.01866666666666672,-0.00622222222222224,-0.052000000000000046,0.01822222222222225,0.0022222222222222365,0.004888888888888943,0.01822222222222225
129,129,0.8933333333333333,0.8651685393258427,0.8846436744033999,0.9049525988885256,0.16399999999999992,-0.005333333333333301,0.0022222222222223476,-0.006222222222222129,0.07155555555555548,-0.009777777777777774,-0.014222222222222136,0.0,0.00622222222222224,0.006222222222222129,0.01733333333333331,0.015555555555555434
130,130,0.8222222222222222,0.7530864197530864,0.7976871526642693,0.8700555737169009,0.10355555555555551,0.03555555555555545,0.015111111111111075,0.011555555555555652,0.19288888888888878,0.0022222222222222365,-0.01866666666666672,-0.000888888888888939,-0.016444444444444484,0.00666666666666671,0.019555555555555437,-0.018222222222222362
131,131,0.8222222222222222,0.7530864197530864,0.7976871526642693,0.7983000980712651,0.1346666666666665,0.03111111111111109,-1.1102230246251565e-16,0.0031111111111110645,0.17955555555555547,0.02533333333333332,0.020444444444444265,0.008000000000000007,-0.008888888888888946,0.025333333333333208,0.004444444444444251,0.013333333333333308
132,132,0.8933333333333333,0.8651685393258427,0.8846436744033999,0.9230957829355998,0.09866666666666657,0.01244444444444437,-0.004000000000000115,0.04266666666666674,0.04177777777777769,-0.002666666666666817,0.0013333333333332975,0.0,-0.0022222222222222365,0.0040000000000000036,0.000888888888888939,0.005777777777777771
133,133,0.7644444444444445,0.6971428571428572,0.7488149722131415,0.8009153318077803,0.11688888888888893,-0.02399999999999991,0.06755555555555559,0.06711111111111123,0.17644444444444451,0.01244444444444448,0.015111111111111186,-0.006222222222222129,-0.12222222222222223,0.010222222222222244,0.0022222222222223476,0.011111111111111183
134,134,0.8311111111111111,0.7682926829268293,0.8085567178816606,0.8696469434455705,0.11111111111111116,0.004444444444444584,0.04355555555555546,-0.011555555555555652,0.0755555555555556,-0.005333333333333301,0.016444444444444484,0.0040000000000000036,-0.028888888888888853,0.01911111111111108,0.010666666666666824,0.002666666666666706
135,135,0.6888888888888889,0.6153846153846154,0.676528277214776,0.819385420071919,0.1577777777777778,-0.020000000000000018,-0.026222222222222147,-0.026666666666666616,0.05511111111111111,-0.0484444444444444,-0.07733333333333325,-0.07555555555555571,-0.1537777777777779,-0.013777777777777778,-0.013777777777777778,0.008000000000000007
136,136,0.8622222222222222,0.8187134502923976,0.8466001961425302,0.911735861392612,0.01955555555555566,0.0004444444444443585,0.015555555555555545,-0.002666666666666706,0.052444444444444516,-0.016888888888888953,-0.02533333333333332,-0.022222222222222254,0.0022222222222222365,0.002666666666666595,-0.0022222222222223476,0.02400000000000002
137,137,0.8711111111111111,0.8361581920903954,0.8608205295848317,0.9108368747956849,0.3377777777777776,0.03688888888888886,-0.005777777777777771,-0.008000000000000007,0.07288888888888878,-0.014666666666666606,-0.014222222222222247,-1.1102230246251565e-16,-0.004000000000000115,0.020444444444444265,0.006222222222222129,-0.002666666666666706
138,138,0.8177777777777778,0.7453416149068323,0.7922523700555737,0.8695652173913043,0.07111111111111124,0.010666666666666713,0.010222222222222355,0.011555555555555652,-0.014222222222222247,-0.014222222222222247,-0.01200000000000001,-0.021333333333333204,-0.0040000000000000036,0.0031111111111111756,0.010666666666666824,0.026666666666666727
139,139,0.8,0.7133757961783439,0.7705132396207911,0.9157404380516508,0.012000000000000122,0.0022222222222222365,0.0031111111111111756,-0.05688888888888888,0.005777777777777882,-0.05333333333333323,-0.06266666666666665,-0.06666666666666676,0.0013333333333334085,0.004444444444444362,-0.016888888888888953,-0.0031111111111111756
140,140,0.8,0.7133757961783439,0.7705132396207911,0.8819875776397516,-0.012888888888888728,0.008444444444444477,0.005333333333333412,-0.020888888888888735,0.03600000000000003,-0.009777777777777663,-0.0119999999999999,-0.018666666666666498,-0.0431111111111111,-0.009333333333333305,-0.008888888888888946,0.015555555555555656
141,141,0.8888888888888888,0.8587570621468926,0.8792088917947041,0.9134521085322,0.16133333333333344,0.015111111111111075,-0.001777777777777767,0.03688888888888886,0.0444444444444444,-0.014666666666666717,-0.01333333333333342,-0.009777777777777996,0.013333333333333197,0.039555555555555455,0.003555555555555534,0.021777777777777674
142,142,0.8133333333333334,0.7375,0.786817587446878,0.922278522392939,0.010222222222222133,-0.05466666666666675,-0.04222222222222216,-0.05466666666666664,0.007555555555555538,-0.05599999999999994,-0.07111111111111112,-0.027111111111110975,0.001777777777777989,0.004444444444444473,0.01244444444444448,-0.022666666666666613
143,143,0.7866666666666666,0.6883116883116883,0.7542088917947041,0.9252206603465185,-0.01733333333333331,-0.009777777777777774,-0.011111111111111072,-0.058666666666666645,0.004888888888888943,-0.008444444444444477,-0.05511111111111111,-0.04222222222222238,-0.020000000000000018,0.0004444444444444695,0.003555555555555534,0.008888888888888835
144,144,0.7822222222222223,0.6754966887417219,0.7470987250735535,0.8658875449493297,-0.0004444444444444695,-0.0048888888888888316,-0.007999999999999896,0.001777777777777878,0.0013333333333332975,-0.04444444444444451,-0.008888888888888835,-0.023555555555555552,1.1102230246251565e-16,-0.0022222222222221255,0.011555555555555541,0.017777777777777892
145,145,0.76,0.7127659574468085,0.7551078783916312,0.8748774109186008,0.2128888888888889,-0.052444444444444405,-0.039555555555555566,-0.03200000000000003,0.21599999999999997,-0.015111111111111075,-0.03066666666666662,-0.005777777777777771,-0.10799999999999998,-0.013777777777777889,-0.0431111111111111,-0.028444444444444383
146,146,0.7777777777777778,0.6710526315789473,0.7433393265773128,0.9238313174239947,-0.02577777777777779,0.013333333333333308,-0.001777777777777767,-0.04222222222222227,0.021333333333333426,-0.027111111111111197,-0.03155555555555556,-0.03066666666666673,-0.028888888888889075,-1.1102230246251565e-16,-0.007111111111111179,-0.002666666666666706
147,147,0.7911111111111111,0.6928104575163399,0.7579682902909448,0.9011932003922851,0.010666666666666824,-0.01244444444444448,-0.04799999999999993,-0.06222222222222218,-0.002666666666666706,-0.005333333333333412,-0.007111111111111068,-0.07466666666666666,0.008000000000000007,0.007555555555555538,-0.002666666666666706,0.013333333333333197
148,148,0.8222222222222222,0.7530864197530864,0.7976871526642693,0.8957175547564563,0.06133333333333335,-0.010222222222222355,0.0,-0.007555555555555649,-0.000888888888888939,-0.028444444444444605,-0.029333333333333433,-0.034666666666666734,-0.011555555555555541,0.0022222222222222365,-0.00622222222222224,0.0
149,149,0.8044444444444444,0.7215189873417721,0.7759480222294868,0.8958810068649885,0.03066666666666662,-0.03733333333333333,-0.011111111111111072,0.0013333333333332975,-0.009333333333333416,-0.0537777777777777,-0.028888888888888964,-0.059555555555555695,-0.01244444444444448,-0.008888888888888835,0.01777777777777767,-0.014666666666666717
150,150,0.8088888888888889,0.7261146496815286,0.7797074207257273,0.8948185681595293,0.06311111111111112,0.003555555555555645,-0.0119999999999999,-0.07111111111111101,0.008444444444444366,-0.025777777777777677,-0.04355555555555557,0.0004444444444443585,0.005333333333333301,0.028444444444444494,0.015555555555555545,0.021333333333333315
151,151,0.8444444444444444,0.7904191616766467,0.8248610657077475,0.9038901601830664,0.07733333333333337,0.009333333333333194,0.000888888888888828,0.029333333333333322,0.01822222222222225,-0.005777777777777771,-0.01911111111111108,-0.014666666666666717,0.0119999999999999,0.008000000000000007,0.0119999999999999,0.005777777777777771
152,152,0.8933333333333333,0.8651685393258427,0.8846436744033999,0.9287348806799607,0.1897777777777777,-0.004444444444444473,0.01866666666666672,0.0257777777777779,0.05377777777777781,0.028444444444444383,0.016444444444444484,0.03466666666666651,0.012888888888888728,0.017777777777777892,0.008888888888888835,0.013777777777777778
153,153,0.8311111111111111,0.7654320987654321,0.8068813337692056,0.9167211507028441,0.010666666666666713,-0.0048888888888888316,0.027111111111111086,-0.04977777777777781,0.03822222222222227,-0.03244444444444439,-0.05066666666666664,-0.04933333333333323,0.001777777777777878,0.0013333333333332975,0.013777777777777778,0.014222222222222247
154,154,0.84,0.7804878048780488,0.8177508989865969,0.8511768551814318,0.15644444444444439,0.03644444444444461,0.05111111111111111,0.040444444444444394,0.15200000000000002,-0.0031111111111111756,-0.015111111111111186,-0.010666666666666602,-0.026666666666666616,0.033777777777777684,0.03733333333333344,0.02355555555555544
155,155,0.7822222222222223,0.6620689655172414,0.7420725727361883,0.9227688787185355,-0.005333333333333301,0.005333333333333412,0.0022222222222222365,0.041777777777777914,0.028888888888888964,-0.011555555555555541,-0.016888888888888842,-0.0022222222222221255,0.003555555555555645,0.008000000000000118,0.01733333333333331,0.0004444444444444695
156,156,0.8088888888888889,0.7295597484276729,0.7813828048381823,0.9045439686171951,0.01333333333333342,-0.01288888888888895,0.014666666666666606,-0.033777777777777684,0.04399999999999993,-0.0311111111111112,-0.03511111111111109,-0.035111111111111204,-0.018666666666666498,0.019555555555555548,0.016000000000000014,-0.008888888888888835
157,157,0.7777777777777778,0.6666666666666666,0.7416639424648578,0.9061784897025171,0.020444444444444376,0.014222222222222247,0.040444444444444616,0.009777777777777774,-0.004444444444444362,-0.000888888888888939,0.0013333333333334085,-0.004444444444444473,-0.022222222222222254,0.014222222222222358,0.004888888888888943,0.0040000000000000036
158,158,0.8,0.7133757961783439,0.7705132396207911,0.8722621771820857,-0.010222222222222133,-0.01200000000000001,-0.004444444444444362,0.001777777777777878,0.13288888888888895,-0.014666666666666606,-0.0497777777777777,0.013333333333333308,-0.02444444444444427,-0.000888888888888828,-0.0022222222222221255,-0.008000000000000007
159,159,0.8177777777777778,0.7354838709677419,0.7872262177182086,0.9326577312847336,0.012000000000000233,-0.047111111111111104,-0.04888888888888876,0.035555555555555673,0.00755555555555576,-0.03777777777777769,-0.05022222222222217,-0.033333333333333326,-0.002666666666666595,-0.01733333333333331,-0.000888888888888939,-0.005333333333333301
160,160,0.8488888888888889,0.7976190476190477,0.8302958483164433,0.9297973193854201,0.052888888888888874,-0.05288888888888876,0.058666666666666645,-0.05777777777777793,0.001777777777777878,-0.05733333333333335,-0.04799999999999982,-0.06044444444444441,0.05022222222222228,-0.04133333333333333,-0.006666666666666599,0.0431111111111111
161,161,0.8577777777777778,0.8095238095238095,0.8394900294213795,0.9255475645635829,0.03511111111111109,0.06755555555555559,-0.0004444444444443585,-0.005777777777777771,0.014222222222222136,-0.032888888888888856,-0.01244444444444448,-0.04222222222222227,0.045777777777777695,0.005333333333333301,0.03422222222222204,0.010666666666666602
162,162,0.7955555555555556,0.7604166666666666,0.7952353710362863,0.8876266753841124,0.29466666666666663,0.03155555555555556,-0.0022222222222222365,-0.011555555555555541,0.23511111111111105,-0.007111111111111179,-0.0013333333333332975,-0.002666666666666595,-0.1253333333333334,0.03333333333333344,0.04355555555555557,-0.052444444444444516
163,163,0.8311111111111111,0.7682926829268293,0.8085567178816606,0.8675220660346519,0.052888888888888985,-0.007111111111111179,-0.03644444444444428,-0.020000000000000018,0.15866666666666662,-0.03244444444444439,-0.04355555555555546,-0.052444444444444516,0.013777777777777778,-0.016888888888888953,-0.009777777777777774,0.01777777777777767
164,164,0.8,0.7133757961783439,0.7705132396207911,0.9274272638117032,-0.008888888888888835,-0.002666666666666706,0.010222222222222244,-0.028444444444444383,0.0031111111111111756,-0.0031111111111111756,-0.04755555555555546,-0.02355555555555544,-0.011555555555555541,-0.009333333333333305,0.002666666666666706,0.005777777777777882
165,165,0.7911111111111111,0.6967741935483871,0.7596436744033999,0.904462242562929,0.000888888888888939,0.009777777777777774,0.028444444444444272,-0.01244444444444448,0.0417777777777778,-0.01866666666666683,-0.01244444444444448,0.015111111111111075,0.015111111111111075,0.007555555555555427,0.01777777777777778,0.022222222222222254
166,166,0.7955555555555556,0.7012987012987013,0.7634030728996404,0.916639424648578,0.01911111111111119,-0.0119999999999999,-0.04444444444444451,0.0031111111111111756,0.007555555555555538,-0.02444444444444449,-0.007555555555555538,-0.0888888888888889,-0.0004444444444444695,0.016888888888888953,0.0022222222222222365,0.004444444444444473
167,167,0.9111111111111111,0.8913043478260869,0.9080581889506374,0.9190912062765609,0.16355555555555545,0.028444444444444494,0.0031111111111110645,0.008000000000000007,0.0484444444444444,-0.00622222222222224,-0.002666666666666484,-0.004888888888888943,0.014666666666666717,0.0031111111111112866,0.001777777777777767,-0.003555555555555534
168,168,0.8133333333333334,0.7341772151898734,0.7851422033344231,0.8885256619810397,0.04533333333333334,-0.015999999999999903,-0.033777777777777795,-0.03866666666666663,0.009777777777777996,-0.052444444444444405,-0.07066666666666666,-0.034666666666666734,-0.035111111111111204,0.01244444444444448,0.02000000000000013,0.022666666666666724
