,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_CO2_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backlow_humidity_scaled
203,203,0.8791666666666667,0.8361581920903954,0.8650117508813161,0.9361045828437133,0.16749999999999998,0.0591666666666667,0.0708333333333333
204,204,0.8125,0.6896551724137931,0.7616039952996474,0.9402173913043478,0.14375000000000004,0.02416666666666667,0.0462499999999999
205,205,0.8625,0.8,0.8350470035252644,0.9339747356051704,0.11875000000000002,0.04749999999999999,0.010833333333333472
206,206,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.9375000000000001,0.17874999999999985,0.06708333333333338,-0.005416666666666625
207,207,0.9,0.8695652173913043,0.8942420681551116,0.9380875440658051,0.12625000000000008,0.06500000000000006,0.019583333333333286
208,208,0.8958333333333334,0.8633879781420765,0.888807285546416,0.9364717978848414,0.1708333333333334,0.06291666666666684,0.022916666666666585
209,209,0.7958333333333333,0.6524822695035462,0.7398648648648649,0.9326527614571093,0.09791666666666654,0.061249999999999916,0.012083333333333224
210,210,0.9,0.8695652173913043,0.8942420681551116,0.9347826086956522,0.23958333333333337,0.05875000000000008,0.0066666666666664876
211,211,0.8958333333333334,0.8633879781420765,0.888807285546416,0.9480023501762632,0.20458333333333345,0.05583333333333329,0.002083333333333215
212,212,0.875,0.8255813953488372,0.8554641598119859,0.9421269095182139,0.12375000000000003,0.07374999999999987,0.021666666666666723
213,213,0.875,0.8333333333333334,0.863689776733255,0.930008813160987,0.11375000000000002,0.05499999999999994,0.04083333333333328
214,214,0.8458333333333333,0.7701863354037267,0.8133078730904818,0.9324324324324325,0.12708333333333321,0.05291666666666661,0.006249999999999978
215,215,0.8375,0.7515923566878981,0.8003819036427732,0.9352967097532314,0.10749999999999993,0.04749999999999999,0.03833333333333333
216,216,0.8,0.6712328767123288,0.749412455934195,0.9374265569917744,0.10999999999999999,0.025000000000000022,0.060416666666666674
217,217,0.8875,0.8586387434554974,0.888219741480611,0.9495446533490012,0.10124999999999995,0.05750000000000011,-0.003750000000000142
218,218,0.8958333333333334,0.8603351955307262,0.8846944770857814,0.9358842538190363,0.15083333333333349,0.08708333333333329,-0.0025000000000000577
219,219,0.85,0.7721518987341772,0.8146298472385429,0.9362514688601644,0.14125,0.05208333333333326,0.02749999999999997
220,220,0.9,0.8709677419354839,0.8962984723854289,0.935002937720329,0.16000000000000003,0.04916666666666669,0.0004166666666666208
221,221,0.8083333333333333,0.6805555555555556,0.7561692126909518,0.9354435957696827,0.11166666666666669,0.12208333333333332,0.05624999999999991
222,222,0.8583333333333333,0.7951807228915663,0.831668625146886,0.9376468860164513,0.15041666666666653,0.05458333333333332,0.007916666666666683
223,223,0.8166666666666667,0.6986301369863014,0.7670387779083432,0.9380141010575794,0.0954166666666667,0.04416666666666669,-0.007083333333333441
224,224,0.9,0.8709677419354839,0.8962984723854289,0.9274383078730906,0.20291666666666675,0.050416666666666665,-0.0016666666666667052
225,225,0.8958333333333334,0.8648648648648649,0.8908636897767332,0.945358401880141,0.15833333333333333,0.04958333333333331,0.012499999999999956
226,226,0.825,0.72,0.7799647473560518,0.9325793184488836,0.07916666666666661,0.05249999999999988,0.0016666666666664831
227,227,0.8583333333333333,0.8,0.8357814336075206,0.9367655699177437,0.12708333333333333,0.0429166666666666,0.027083333333333237
228,228,0.8458333333333333,0.7672955974842768,0.8112514688601644,0.9327262044653349,0.11916666666666675,0.03916666666666668,0.03500000000000003
229,229,0.8291666666666667,0.7248322147651006,0.7833431257344301,0.9450646298472386,0.10625000000000007,0.0525000000000001,0.025833333333333264
230,230,0.9,0.8709677419354839,0.8962984723854289,0.941906580493537,0.15750000000000008,0.06916666666666671,0.005833333333333246
231,231,0.6166666666666667,0.0,0.5,0.9305229142185664,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
232,232,0.7875,0.6330935251798561,0.7289952996474736,0.9377937720329024,0.06208333333333338,0.05125000000000002,-0.021666666666666723
233,233,0.8916666666666667,0.8539325842696629,0.8792596944770859,0.9366921269095182,0.2366666666666667,0.05791666666666673,0.012083333333333335
234,234,0.8375,0.7515923566878981,0.8003819036427732,0.9312573443008225,0.10958333333333337,0.053333333333333344,0.010833333333333472
235,235,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9362514688601646,0.19958333333333333,0.057916666666666616,-1.1102230246251565e-16
236,236,0.875,0.8235294117647058,0.8534077555816686,0.9269242068155111,0.1579166666666667,0.08666666666666667,-0.0033333333333332993
237,237,0.9083333333333333,0.8804347826086957,0.9030552291421856,0.9370593419506461,0.24208333333333332,0.06458333333333333,0.016249999999999876
238,238,0.8375,0.7577639751552795,0.8044947121034077,0.9283196239717978,0.12458333333333327,0.04083333333333339,0.030000000000000138
239,239,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.9370593419506462,0.1645833333333332,0.05291666666666661,0.03500000000000003
240,240,0.8625,0.8023952095808383,0.8371034077555817,0.9361045828437132,0.13375000000000004,0.05958333333333332,-0.016249999999999876
241,241,0.8291666666666667,0.7354838709677419,0.7895123384253819,0.9313307873090481,0.10333333333333339,0.06375000000000008,0.015000000000000124
242,242,0.8291666666666667,0.7284768211920529,0.7853995299647474,0.9375734430082256,0.09708333333333341,0.05125000000000002,0.021666666666666834
243,243,0.8083333333333333,0.684931506849315,0.7582256169212691,0.9370593419506463,0.10708333333333331,0.08458333333333323,0.04999999999999993
244,244,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9369858989424207,0.1970833333333334,0.06500000000000006,0.007499999999999951
245,245,0.9041666666666667,0.8783068783068783,0.9037896592244419,0.9402173913043479,0.1908333333333333,0.11083333333333334,-0.002083333333333326
246,246,0.8583333333333333,0.7976190476190477,0.8337250293772033,0.9303025851938896,0.10166666666666668,0.05666666666666653,0.012083333333333224
247,247,0.7916666666666666,0.6428571428571429,0.7344300822561692,0.9313307873090482,0.08124999999999993,0.06999999999999995,0.015833333333333144
248,248,0.8375,0.7483870967741936,0.798325499412456,0.9410252643948296,0.09999999999999998,0.05500000000000005,0.026250000000000107
249,249,0.9,0.8695652173913043,0.8942420681551116,0.9348560517038776,0.20958333333333334,0.05958333333333332,0.009166666666666545
