,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_temperature_fd1_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd3_scaled
76,76,0.8871595330739299,0.8432432432432433,0.8784584980237153,0.9581686429512516,-0.004280155642023442,0.010894941634241095,0.008949416342412309,0.014396887159532912,-0.006614785992217986,0.001167315175097161,0.005447470817120492,0.018677042801556243,-0.006614785992217986,-0.007003891050583744,0.008560311284046551,-0.008171206225681016
77,77,0.8988326848249028,0.8571428571428571,0.8875494071146245,0.9667325428194993,0.0019455252918287869,0.02217898832684817,0.0038910505836575737,0.017509727626459082,0.00038910505836575737,0.017120622568093324,0.01634241245136181,0.014007782101167265,-0.009338521400778177,0.004280155642023331,-0.00038910505836575737,0.0011673151750972721
78,78,0.9455252918287937,0.9230769230769231,0.9383399209486165,0.9764163372859024,0.018677042801556354,0.015564202334630295,0.007003891050583633,-0.00038910505836575737,0.00894941634241242,0.009338521400778177,0.03852140077820998,0.00038910505836575737,0.017509727626459082,0.00038910505836575737,0.04747081712062251,0.09727626459143968
79,79,0.8015564202334631,0.6482758620689655,0.7372529644268775,0.9376152832674572,0.10194552529182888,0.028793774319066268,0.0035019455252918164,0.029571984435797782,-0.005836575875486361,0.005447470817120603,-0.003112840466926059,-0.010505836575875449,-0.005447470817120603,0.0035019455252918164,0.04591439688715959,0.041245136186770504
80,80,0.914396887159533,0.8888888888888888,0.9237154150197628,0.9604743083003953,-0.012451361867704347,0.009727626459143934,0.03813229571984422,0.03307392996108938,0.005447470817120492,-0.009727626459144045,0.009727626459143934,-0.0003891050583658684,-0.0077821011673152585,-0.009338521400778288,-0.0019455252918288979,0.036186770428015436
81,81,0.9105058365758755,0.8866995073891626,0.925494071146245,0.975889328063241,0.003112840466926059,0.008171206225680905,0.0027237354085603016,0.007003891050583633,0.017120622568093324,0.0035019455252918164,-0.0077821011673152585,0.012840466926069993,0.00739299610894939,-0.0023346303501945442,0.016731517509727567,0.012840466926069993
82,82,0.8988326848249028,0.8631578947368421,0.897167325428195,0.9703557312252965,-0.009727626459143934,0.008560311284046662,0.018287937743190597,0.030739299610894832,0.010505836575875449,0.014007782101167265,0.0019455252918287869,0.0035019455252918164,0.008171206225680905,-0.00739299610894939,0.023346303501945442,0.023346303501945442
83,83,0.8599221789883269,0.7857142857142857,0.8283926218708828,0.9660079051383399,-0.006614785992217986,0.004280155642023442,-0.0007782101167314037,0.007003891050583744,0.01634241245136192,-0.020233463035019494,-0.012451361867704347,-0.0046692607003891995,-0.011673151750972832,-0.023346303501945553,0.0077821011673152585,-0.0007782101167316258
84,84,0.8482490272373541,0.7577639751552795,0.8072793148880105,0.9432806324110672,0.02996108949416343,-0.015953307392996274,0.012451361867704347,0.008171206225680905,-0.01361867704280173,0.0019455252918287869,0.025680933852140098,0.004280155642023331,-0.006225680933852118,-0.014785992217899002,-0.011284046692607186,0.011673151750972721
85,85,0.8521400778210116,0.7710843373493976,0.8175230566534915,0.9527009222661398,0.007003891050583633,0.006614785992217875,-0.00739299610894939,0.024902723735408583,-0.009727626459144156,0.0284046692607004,0.007003891050583633,0.011673151750972832,0.0,0.03852140077821009,0.003112840466925837,-0.01828793774319082
86,86,0.914396887159533,0.8735632183908046,0.8948616600790513,0.9768774703557312,0.014396887159533023,0.015564202334630295,0.011284046692606964,0.014007782101167265,0.00894941634241242,0.002334630350194433,-0.0027237354085604126,0.01906614785992211,0.006614785992217875,0.006614785992217875,0.012451361867704236,0.0027237354085603016
87,87,0.8949416342412452,0.8586387434554974,0.894137022397892,0.9457839262187088,-0.004280155642023331,-0.0019455252918287869,0.005447470817120603,0.0015564202334630295,-0.010116731517509692,-0.0035019455252918164,-0.0046692607003890885,-0.013618677042801508,0.0027237354085603016,-0.015953307392996052,0.02684824902723726,0.03618677042801566
88,88,0.8793774319066148,0.8143712574850299,0.8483530961791831,0.9555335968379447,0.007392996108949279,0.030739299610894943,-0.00311284046692617,0.0058365758754862496,0.009338521400778066,0.017120622568093213,0.006614785992217764,0.03229571984435797,-0.012840466926070104,0.01595330739299594,0.02256809338521404,-0.0011673151750973831
89,89,0.8715953307392996,0.835820895522388,0.880764163372859,0.963965744400527,0.005447470817120492,-0.008171206225681016,-0.00311284046692617,0.003112840466925948,0.018287937743190708,-0.014396887159533134,-0.004280155642023442,-0.007392996108949501,-0.026459143968871612,-0.007003891050583744,0.03618677042801566,-0.024124513618677068
90,90,0.8832684824902723,0.85,0.8922595520421608,0.9662714097496705,-0.0023346303501946553,-0.011673151750972832,-0.0038910505836576847,0.024124513618676846,0.002334630350194433,-0.007392996108949501,-0.02529182879377434,-0.008560311284046773,-0.015564202334630406,-0.01050583657587556,0.006614785992217764,-0.02957198443579767
91,91,0.8715953307392996,0.819672131147541,0.8591238471673255,0.9563899868247695,0.016731517509727678,0.011673151750972832,-0.022957198443579796,-0.018677042801556465,-0.012451361867704347,0.005058365758754735,-0.015175097276264649,-0.010894941634241317,-0.019844357976653737,-0.0038910505836576847,0.0027237354085601906,-0.013229571984435862
92,92,0.6653696498054474,0.2037037037037037,0.5446310935441371,0.93399209486166,-0.005058365758754957,-0.02996108949416343,-0.009727626459144045,-0.0035019455252919274,-0.005836575875486472,0.003112840466925948,-0.005447470817120714,-0.006614785992217986,-0.005447470817120714,-0.005836575875486472,-0.02101167315175101,0.027237354085603127
93,93,0.8871595330739299,0.861244019138756,0.9073122529644269,0.9642951251646903,0.008949416342412309,0.00038910505836564635,0.007782101167315036,0.005058365758754735,0.016731517509727456,0.0007782101167314037,-0.0011673151750973831,-0.0035019455252919274,-0.008171206225681016,-0.014396887159533134,0.012451361867704125,0.022957198443579574
94,94,0.8949416342412452,0.8695652173913043,0.913372859025033,0.9660079051383399,0.015953307392996052,0.007003891050583633,0.005836575875486361,0.006614785992217875,0.024902723735408472,-0.0015564202334630295,-0.0015564202334630295,-0.0011673151750972721,0.008560311284046662,0.02801556420233453,0.005836575875486361,0.029961089494163318
95,95,0.8910505836575876,0.8313253012048193,0.8598484848484849,0.9795783926218709,0.0027237354085603016,0.021400778210116655,0.021011673151750898,0.021400778210116655,-0.0035019455252918164,0.023346303501945442,0.05019455252918292,0.022957198443579685,-0.005836575875486361,0.05252918287937747,0.005836575875486361,0.016731517509727567
96,96,0.77431906614786,0.6133333333333333,0.7136363636363636,0.9378787878787879,0.02957198443579767,-0.02684824902723737,-0.01945525291828798,0.02217898832684828,-0.02217898832684828,-0.014396887159533134,-0.01634241245136192,-0.019844357976653737,-0.024124513618677068,0.018677042801556465,-0.012840466926069993,1.1102230246251565e-16
97,97,0.8832684824902723,0.8404255319148937,0.877832674571805,0.9569828722002635,-0.013229571984435862,0.00428015564202322,0.001167315175097161,0.024902723735408583,-0.01206225680933859,0.028404669260700177,-0.01050583657587556,0.0038910505836574627,-0.018677042801556465,0.008171206225680794,0.012062256809338368,0.014396887159532912
98,98,0.8871595330739299,0.8323699421965318,0.8640316205533597,0.9693675889328063,0.010894941634241095,-0.0035019455252919274,0.01167315175097261,0.0015564202334629185,-0.024902723735408694,0.026848249027237148,0.007003891050583522,0.02062256809338503,-0.0019455252918288979,0.019844357976653515,0.013618677042801397,0.03696498054474706
99,99,0.8754863813229572,0.8241758241758241,0.8621541501976284,0.9592226613965744,-0.015953307392996163,-0.0023346303501946553,0.006225680933852007,0.009338521400778288,-0.005058365758754957,0.019066147859922222,0.027237354085603127,0.007782101167315036,-0.0046692607003891995,-0.006225680933852229,0.0007782101167314037,0.02217898832684806
100,100,0.8638132295719845,0.7770700636942676,0.8194005270092226,0.9584321475625823,0.02256809338521404,0.02256809338521404,0.015953307392996163,0.017120622568093435,0.004280155642023442,-0.00038910505836564635,-0.0011673151750973831,0.013229571984435862,0.0019455252918286758,0.015564202334630406,0.01634241245136192,0.001167315175097161
101,101,0.8638132295719845,0.8022598870056498,0.8434453227931489,0.9534914361001318,0.015564202334630406,0.019066147859922222,0.00894941634241253,-0.015564202334630406,-0.01050583657587556,-0.008949416342412309,-0.0007782101167316258,0.001167315175097161,-0.017509727626459193,0.014785992217898891,0.02996108949416354,-0.011284046692607075
102,102,0.8715953307392996,0.8135593220338984,0.8519104084321476,0.9430830039525692,0.04319066147859929,-0.0077821011673152585,0.03929961089494172,0.021011673151750787,-0.01050583657587556,0.01945525291828798,0.01945525291828798,0.012451361867704125,0.0007782101167314037,0.028015564202334642,0.0046692607003889774,0.027626459143968884
103,103,0.8910505836575876,0.8571428571428571,0.8959156785243741,0.9682476943346509,0.0046692607003890885,-0.003112840466926059,-0.004280155642023331,-0.003112840466926059,0.006614785992217875,-0.005447470817120603,-0.0007782101167315147,-0.0077821011673151474,-0.015953307392996052,-0.011284046692606964,-0.013618677042801508,0.011284046692606964
104,104,0.9027237354085603,0.8466257668711656,0.8689393939393939,0.9718708827404479,0.042023346303501796,0.011673151750972721,0.0019455252918287869,-0.004280155642023331,0.01478599221789878,0.007003891050583633,0.020233463035019383,0.024902723735408472,0.010116731517509692,0.0015564202334630295,0.0,0.010505836575875449
105,105,0.867704280155642,0.782051282051282,0.8224308300395257,0.9734519104084322,0.007392996108949279,-0.00894941634241253,0.00038910505836564635,-0.0077821011673152585,-0.00311284046692617,0.002334630350194433,-0.0011673151750973831,0.006225680933852007,-0.0077821011673152585,0.0027237354085604126,-0.005058365758754957,-0.005058365758754957
106,106,0.8832684824902723,0.8484848484848485,0.8898550724637682,0.9521080368906456,0.026459143968871612,0.0015564202334629185,-0.0003891050583658684,0.001167315175097161,0.022957198443579796,0.0019455252918286758,-0.005836575875486472,0.014785992217898669,0.0027237354085601906,0.007392996108949279,-0.012840466926070104,-0.0038910505836576847
107,107,0.8832684824902723,0.8529411764705882,0.897068511198946,0.9614624505928854,0.0007782101167314037,-0.01945525291828798,-0.007003891050583744,0.007782101167315036,-0.0003891050583658684,-0.014785992217898891,0.0027237354085601906,-0.0003891050583658684,-0.02217898832684828,-0.02996108949416354,-0.0035019455252919274,0.01011673151750958
108,108,0.8599221789883269,0.8125,0.8572463768115942,0.9635046113306983,0.0027237354085604126,0.008560311284046551,-0.027237354085603127,-0.0011673151750973831,-0.0007782101167316258,-0.017120622568093435,-0.01789883268482495,-0.02256809338521404,-0.024902723735408583,0.008171206225681016,-0.04007782101167312,-0.0019455252918286758
109,109,0.8754863813229572,0.84,0.8837944664031621,0.9654150197628459,0.008560311284046551,-0.020233463035019494,0.018677042801556465,-0.012451361867704347,-0.0011673151750973831,-0.00311284046692617,-0.0011673151750973831,-0.0011673151750973831,-0.03696498054474717,-1.1102230246251565e-16,-0.0019455252918288979,0.00038910505836564635
110,110,0.8443579766536965,0.7619047619047619,0.8114624505928854,0.9458498023715416,0.04435797665369645,0.02101167315175101,-0.006614785992217875,0.0003891050583658684,-0.0046692607003890885,0.012840466926070104,0.014396887159533134,0.0019455252918287869,-0.0038910505836575737,0.009727626459144045,0.02101167315175101,0.0011673151750972721
111,111,0.8910505836575876,0.8461538461538461,0.8790843214756259,0.9285243741765481,0.047081712062256864,-0.0015564202334630295,0.010505836575875449,-0.0011673151750972721,0.0035019455252918164,0.0035019455252918164,0.010505836575875449,0.010894941634241206,0.0019455252918287869,-0.0027237354085603016,0.023346303501945442,0.012062256809338479
112,112,0.7509727626459144,0.5151515151515151,0.666600790513834,0.9302371541501976,-0.005836575875486361,0.0077821011673151474,0.012451361867704236,0.03735408560311282,0.008171206225680905,0.016731517509727567,0.020233463035019383,-0.0035019455252918164,0.010505836575875449,0.02684824902723726,-0.017120622568093324,-0.02062256809338514
113,113,0.8871595330739299,0.8323699421965318,0.8640316205533597,0.9725296442687748,-0.005447470817120714,0.0015564202334629185,-0.0035019455252919274,-0.011673151750972832,-0.011673151750972832,-0.005058365758754957,-0.006225680933852229,-0.011673151750972832,-0.005836575875486472,-0.005058365758754957,0.009338521400778066,-0.009727626459144045
114,114,0.9066147859922179,0.8681318681318682,0.8960144927536232,0.955270092226614,0.05252918287937747,-0.008560311284046773,0.03618677042801566,0.052918287937743225,0.010894941634241206,0.006614785992217875,-0.018677042801556465,0.021400778210116655,0.008560311284046662,0.02801556420233453,0.01789883268482484,-0.0038910505836575737
115,115,0.8988326848249028,0.87,0.909189723320158,0.9729249011857708,-0.006225680933852118,0.020233463035019383,0.006225680933852118,0.01634241245136181,0.0015564202334630295,0.028015564202334753,-0.0027237354085603016,-0.008560311284046662,-0.03151750972762646,0.020233463035019383,0.025680933852139987,0.0023346303501945442
116,116,0.9066147859922179,0.8811881188118812,0.9200592885375494,0.9649538866930172,-0.00038910505836575737,0.005058365758754846,0.03424124513618665,0.021400778210116655,0.020233463035019383,0.0015564202334630295,-0.010116731517509803,-0.00038910505836575737,0.0011673151750972721,0.00739299610894939,0.02217898832684817,0.048249027237353914
117,117,0.8560311284046692,0.7932960893854749,0.8373847167325428,0.9426218708827405,0.0015564202334630295,-0.03190661478599233,0.0038910505836575737,0.012062256809338479,-0.006225680933852118,0.00116731517509705,0.00116731517509705,0.0035019455252918164,-0.01634241245136203,-0.0023346303501947663,-0.003112840466926281,0.005447470817120603
118,118,0.8754863813229572,0.8024691358024691,0.8381093544137023,0.97266139657444,-0.0035019455252919274,0.020233463035019272,-1.1102230246251565e-16,0.011673151750972832,0.008560311284046551,-0.0038910505836576847,-0.015953307392996163,-0.005058365758754957,0.006225680933852007,0.02529182879377434,0.014785992217898669,-0.0357976653696499
119,119,0.9105058365758755,0.8606060606060606,0.8798089591567853,0.9786561264822133,0.03891050583657574,0.030739299610894832,0.011284046692606964,0.015564202334630295,0.0007782101167315147,0.017509727626459082,0.0011673151750972721,0.017120622568093324,0.007003891050583633,0.05019455252918292,0.067704280155642,0.043579766536964826
120,120,0.8443579766536965,0.7647058823529411,0.813866930171278,0.9610671936758894,0.012451361867704347,0.0038910505836575737,-0.005836575875486361,-0.01945525291828809,-0.012062256809338479,-0.015564202334630517,-0.005447470817120603,-0.015953307392996274,-0.02412451361867718,-0.003112840466926059,-0.02101167315175112,-0.005447470817120603
121,121,0.8599221789883269,0.7662337662337663,0.8115612648221344,0.9661396574440053,0.06420233463035019,0.02256809338521415,0.013229571984435862,-0.014396887159533134,-0.0007782101167316258,-0.015564202334630406,0.01634241245136192,-0.002334630350194433,0.016731517509727678,0.035019455252918386,-0.012451361867704347,0.04163424124513626
122,122,0.8832684824902723,0.8275862068965517,0.8610013175230566,0.9669960474308301,0.04785992217898838,0.01011673151750958,-0.005447470817120714,0.010505836575875338,-0.008560311284046773,-0.013618677042801619,0.035019455252918275,0.0058365758754862496,-0.0023346303501946553,0.0046692607003889774,0.0015564202334629185,0.01011673151750958
123,123,0.8521400778210116,0.8041237113402062,0.8511857707509881,0.947364953886693,-0.008949416342412642,0.0046692607003890885,0.0035019455252918164,0.009727626459143934,-0.015953307392996274,0.0023346303501945442,0.005836575875486361,-0.00038910505836575737,0.0023346303501945442,0.0027237354085603016,0.008171206225680905,-0.006614785992218097
124,124,0.9066147859922179,0.8571428571428571,0.8791831357048748,0.9767457180500658,0.013618677042801508,0.0035019455252918164,0.008560311284046662,0.0027237354085603016,0.0038910505836575737,0.003112840466926059,0.01322957198443575,0.01322957198443575,-0.0023346303501945442,-0.0019455252918287869,-0.00739299610894939,0.011284046692606964
125,125,0.8871595330739299,0.8284023668639053,0.8592226613965744,0.9673254281949935,0.008949416342412309,0.020233463035019272,0.0027237354085601906,0.027626459143968662,0.006225680933852007,0.00038910505836564635,0.012451361867704125,0.00038910505836564635,0.00428015564202322,0.005447470817120492,-0.018287937743190708,0.009727626459143823
126,126,0.8560311284046692,0.783625730994152,0.8277667984189723,0.9552042160737813,0.008560311284046662,-0.005836575875486361,-0.0023346303501945442,-0.01634241245136203,-0.0120622568093387,-0.0038910505836575737,-0.009727626459144156,-0.018677042801556576,-0.020622568093385363,-0.00622568093385234,0.027237354085603127,-0.020233463035019605
127,127,0.8988326848249028,0.8395061728395061,0.8635046113306983,0.9779973649538867,-0.015175097276264649,0.02684824902723726,-0.011673151750972832,0.02801556420233453,0.0077821011673151474,0.0540856031128405,0.026070038910505744,0.020233463035019383,-0.0038910505836575737,0.014007782101167265,0.0077821011673151474,0.03540856031128414
128,128,0.7431906614785992,0.46774193548387094,0.6485177865612648,0.9414361001317524,-0.04357976653696505,0.019844357976653737,-0.005447470817120603,0.015175097276264538,0.008560311284046662,0.0046692607003890885,0.004280155642023331,0.006225680933852118,0.009727626459143934,-0.010505836575875449,0.011673151750972721,-0.01906614785992211
129,129,0.9066147859922179,0.875,0.9080368906455862,0.974901185770751,0.010894941634241206,-0.004280155642023331,0.004280155642023331,0.011284046692606964,-0.003112840466926059,-0.009338521400778288,0.006225680933852118,0.006614785992217875,-0.010894941634241317,-0.01206225680933859,-0.016731517509727678,0.012451361867704236
130,130,0.8715953307392996,0.7870967741935484,0.8254611330698287,0.9706851119894597,0.04630350194552535,0.028793774319066157,0.010505836575875338,-0.0046692607003891995,-0.0077821011673152585,0.023346303501945553,0.024513618677042825,0.01011673151750958,0.005447470817120492,0.00428015564202322,0.007003891050583522,-0.018287937743190708
131,131,0.867704280155642,0.8152173913043478,0.8560935441370223,0.9614624505928854,-0.016731517509727678,-0.0038910505836576847,-0.007003891050583744,0.01050583657587556,-0.00311284046692617,-0.00894941634241253,-0.014007782101167376,-0.0027237354085604126,-0.01206225680933859,0.0023346303501946553,-0.0019455252918288979,0.008171206225680794
132,132,0.867704280155642,0.8316831683168316,0.877733860342556,0.9434123847167326,0.01206225680933859,0.001167315175097161,0.006614785992217764,0.036575875486381415,0.013618677042801619,0.016731517509727678,0.020233463035019494,0.013618677042801619,0.018287937743190708,0.024124513618677068,0.02256809338521404,0.008171206225681016
133,133,0.8521400778210116,0.8061224489795918,0.8535902503293809,0.9396574440052701,-0.0077821011673153695,-0.0023346303501947663,0.007003891050583633,0.008171206225680905,-0.0038910505836575737,-0.005058365758754846,-0.0019455252918287869,0.00894941634241242,0.0023346303501945442,0.006614785992217875,0.005058365758754846,0.009338521400778177
134,134,0.8638132295719845,0.8108108108108109,0.8530632411067194,0.9579710144927537,-0.009727626459144045,-0.005058365758754957,0.02373540856031131,-0.0035019455252919274,0.011673151750972832,0.00038910505836564635,-0.0284046692607004,-0.018287937743190708,-0.009338521400778288,-0.0003891050583658684,0.02101167315175101,-0.01634241245136192
135,135,0.8910505836575876,0.8585858585858586,0.8983201581027668,0.9408432147562583,0.023346303501945442,0.0077821011673151474,0.005447470817120603,0.010505836575875449,0.012062256809338479,0.009727626459143934,0.012840466926069993,0.015953307392996052,0.012062256809338479,0.015564202334630295,0.05642023346303504,0.0046692607003890885
136,136,0.8482490272373541,0.7771428571428571,0.8241106719367588,0.9499341238471674,0.00894941634241242,0.004280155642023331,-0.008949416342412642,-0.01361867704280173,-0.008171206225680905,-0.01361867704280173,-0.011673151750972721,-0.01361867704280173,-0.0330739299610896,-0.005058365758755068,-0.0038910505836575737,-0.0120622568093387
137,137,0.8443579766536965,0.75,0.8018445322793148,0.9534914361001318,0.00038910505836575737,0.010116731517509803,-0.0015564202334630295,-0.0038910505836575737,0.0011673151750972721,-0.0038910505836575737,-0.006225680933852118,-0.0015564202334630295,-0.004280155642023331,0.00038910505836575737,-0.011673151750972943,-0.0011673151750972721
138,138,0.8287937743190662,0.7864077669902912,0.8402173913043478,0.9421607378129118,0.005836575875486472,-0.013618677042801508,0.0046692607003891995,0.00311284046692617,0.0046692607003891995,0.004280155642023442,0.0077821011673152585,0.0019455252918288979,0.005836575875486472,-0.010505836575875338,0.012451361867704347,-0.0058365758754862496
139,139,0.8715953307392996,0.8,0.8374835309617918,0.9687747035573123,-0.0007782101167316258,-0.0003891050583658684,0.007392996108949279,0.007782101167315036,-0.01050583657587556,0.02256809338521404,-0.0035019455252919274,0.01050583657587556,0.0019455252918286758,-0.008560311284046773,0.025680933852140098,-0.014007782101167376
140,140,0.8949416342412452,0.8402366863905325,0.867687747035573,0.9735177865612649,0.038132295719844445,0.0046692607003890885,0.014396887159533023,0.01789883268482484,-0.019066147859922222,0.01478599221789878,0.007003891050583633,0.013618677042801508,0.0,0.019844357976653626,0.01478599221789878,0.06498054474708181
141,141,0.8482490272373541,0.7821229050279329,0.8289196310935442,0.9374176548089592,0.07276264591439685,0.0038910505836575737,-0.01673151750972779,-0.015564202334630517,0.005058365758754846,0.0007782101167315147,-0.008560311284046662,-0.010116731517509692,-0.0077821011673151474,-0.0023346303501947663,-0.004280155642023331,-0.024513618677042937
142,142,0.914396887159533,0.8804347826086957,0.9068840579710145,0.9634387351778657,0.03579766536964968,0.027626459143968773,0.030739299610894832,0.017509727626459082,0.011284046692606964,0.0046692607003889774,0.005836575875486361,0.014007782101167265,-0.009338521400778288,0.024513618677042714,0.01478599221789878,0.0237354085603112
143,143,0.8638132295719845,0.7904191616766467,0.8314229249011857,0.9530303030303031,0.0019455252918286758,0.03424124513618687,-0.0003891050583658684,0.028015564202334753,0.0027237354085601906,0.0007782101167314037,0.017120622568093435,0.007003891050583522,-1.1102230246251565e-16,-0.0027237354085604126,0.010116731517509803,0.027237354085603238
144,144,0.8599221789883269,0.8217821782178217,0.8692687747035572,0.9538208168642952,0.0011673151750973831,-0.010894941634241317,0.0019455252918288979,-0.0015564202334631405,0.008560311284046773,0.009727626459144045,-0.004280155642023442,-0.0035019455252917053,-0.00311284046692617,0.024513618677042825,-0.01050583657587556,-0.02373540856031131
145,145,0.8871595330739299,0.8599033816425121,0.9049077733860342,0.9636363636363636,0.02334630350194533,0.0046692607003889774,0.01322957198443564,0.005058365758754735,0.03540856031128403,-0.013229571984435862,-0.005058365758754957,0.0007782101167314037,0.006225680933852007,0.009338521400778066,0.0038910505836574627,0.040856031128404635
146,146,0.914396887159533,0.89,0.9261198945981555,0.9686429512516469,-0.0019455252918288979,0.003112840466926059,-0.005058365758754957,0.018677042801556354,0.0038910505836575737,0.03968871595330725,0.0023346303501945442,-0.007392996108949501,0.002334630350194433,0.024124513618676957,0.01478599221789878,0.008171206225680905
147,147,0.8793774319066148,0.837696335078534,0.8772068511198946,0.9636363636363636,0.009727626459143823,0.018287937743190485,-0.0007782101167316258,0.012451361867704125,0.012451361867704125,-0.015564202334630406,0.01945525291828798,-0.0015564202334631405,-0.005058365758754957,0.007392996108949279,0.016731517509727456,-0.005447470817120714
148,148,0.9105058365758755,0.8743169398907104,0.9014492753623189,0.9684453227931489,-0.0019455252918288979,0.018677042801556354,0.015564202334630295,0.022568093385213928,-0.02373540856031131,0.01906614785992211,0.005058365758754846,-0.0019455252918287869,-0.003112840466926059,0.01906614785992211,-0.0015564202334630295,0.003112840466926059
149,149,0.8249027237354085,0.7540983606557377,0.8083333333333333,0.9347167325428196,-0.005058365758754846,0.005058365758754846,0.014396887159533023,-0.0027237354085603016,-0.01050583657587556,0.0023346303501945442,0.01322957198443575,-0.010894941634241317,-0.03929961089494183,0.0038910505836575737,-0.026070038910505855,-0.05642023346303515
150,150,0.867704280155642,0.7951807228915663,0.8344532279314888,0.9565217391304348,0.039688715953307474,0.016731517509727678,0.007003891050583522,-0.008171206225681016,0.0038910505836574627,0.0027237354085601906,-0.018677042801556465,-0.005447470817120714,-0.0046692607003891995,0.009338521400778288,-0.0003891050583658684,0.02217898832684828
151,151,0.8521400778210116,0.8020833333333334,0.8487812911725956,0.9371541501976285,-0.019844357976653848,-0.015953307392996274,-0.010894941634241206,0.0038910505836575737,-0.0023346303501947663,0.004280155642023331,-0.015953307392996274,-0.01673151750972779,-0.023346303501945664,-0.03151750972762657,0.021400778210116767,-0.003112840466926059
152,152,0.8793774319066148,0.8342245989304813,0.8723978919631094,0.9646903820816863,0.023346303501945553,0.018287937743190708,0.008560311284046551,0.01750972762645897,0.00038910505836564635,0.002334630350194433,0.0046692607003889774,0.012840466926069882,-0.014007782101167376,-0.007003891050583744,0.019844357976653737,-0.014007782101167376
153,153,0.8871595330739299,0.8263473053892215,0.8568181818181818,0.9695652173913044,0.051361867704280084,0.012062256809338368,0.024513618677042825,0.027626459143968662,0.003112840466925948,0.010894941634241095,0.0163424124513617,0.010894941634241095,0.009338521400778066,0.04435797665369645,-0.007003891050583744,0.03618677042801555
154,154,0.9066147859922179,0.8651685393258427,0.891205533596838,0.9691699604743084,-0.01050583657587556,0.030350194552529075,0.028793774319066046,0.0019455252918287869,-0.010894941634241317,0.015175097276264538,0.02529182879377423,0.05486381322957201,0.022568093385213928,0.03968871595330725,-0.005836575875486472,0.010505836575875449
155,155,0.8171206225680934,0.6618705035971223,0.746969696969697,0.9656785243741766,0.018677042801556354,-0.0007782101167315147,0.019844357976653626,0.010505836575875449,-0.016731517509727567,-0.00739299610894939,-0.009727626459143934,-0.0023346303501945442,0.0023346303501945442,0.020233463035019383,0.02801556420233453,-0.026459143968871612
156,156,0.8793774319066148,0.845771144278607,0.8892292490118576,0.943939393939394,-0.0046692607003891995,-0.00894941634241253,-0.005447470817120714,0.02684824902723737,-0.010116731517509803,0.0058365758754862496,0.00038910505836564635,0.003112840466925948,-0.011673151750972832,-0.012451361867704347,0.0019455252918286758,-0.01945525291828798
157,157,0.77431906614786,0.6081081081081081,0.711231884057971,0.9231225296442689,0.046692607003890996,0.04591439688715959,-0.0027237354085603016,-0.003112840466926059,0.0015564202334630295,0.030739299610894943,0.05797665369649807,0.02217898832684828,-0.0035019455252918164,0.022957198443579796,0.0046692607003891995,-0.006225680933852229
158,158,0.8715953307392996,0.8324873096446701,0.8759552042160738,0.9640974967061924,0.0015564202334629185,-0.0046692607003891995,-0.009338521400778288,-0.0007782101167316258,0.03268482490272373,0.010894941634241095,0.013618677042801619,0.01050583657587556,0.0027237354085601906,0.014396887159533134,0.023346303501945553,-0.030739299610894943
159,159,0.8871595330739299,0.8481675392670157,0.8856719367588932,0.9680500658761528,-0.006225680933852229,0.00428015564202322,0.014396887159532912,-0.007392996108949501,-0.00894941634241253,-0.008560311284046773,0.00038910505836564635,0.0058365758754862496,-0.02996108949416354,-0.0046692607003891995,0.03073929961089472,0.00038910505836564635
160,160,0.9066147859922179,0.8775510204081632,0.9128458498023715,0.963175230566535,0.00038910505836564635,-0.015175097276264649,0.012451361867704236,0.009338521400778177,-0.009727626459144045,0.00894941634241242,-0.0027237354085603016,0.012840466926069993,-0.009727626459144045,0.0027237354085603016,0.022568093385213928,0.0027237354085603016
161,161,0.9066147859922179,0.8787878787878788,0.9152503293807641,0.9662714097496706,0.010505836575875449,-0.013618677042801619,0.011284046692606964,0.01634241245136181,0.01906614785992211,0.015175097276264538,0.005447470817120603,0.013618677042801508,-0.0077821011673152585,0.0077821011673151474,-0.00311284046692617,0.04124513618677028
162,162,0.8910505836575876,0.8541666666666666,0.8911067193675889,0.9725296442687748,-0.01789883268482495,-0.028793774319066157,-0.0019455252918287869,-0.007003891050583633,-0.012840466926069993,0.0007782101167315147,-0.00038910505836575737,0.0015564202334630295,-0.0023346303501945442,0.0019455252918287869,-0.0019455252918287869,-0.0035019455252918164
163,163,0.8599221789883269,0.7906976744186046,0.833201581027668,0.9525691699604744,0.012840466926070104,0.005447470817120492,0.007392996108949501,0.019844357976653737,-0.008171206225681016,0.021400778210116767,0.022178988326848392,0.03774319066147869,-0.016731517509727678,0.0015564202334629185,0.014396887159533134,0.010894941634241095
