,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_humidity_fd3_scaled
77,77,0.8583333333333333,0.7976190476190477,0.8337250293772033,0.9117215041128085,0.03375000000000006,0.01416666666666666,0.0012499999999999734,0.010833333333333361,0.040416666666666545,-0.004583333333333384,0.0050000000000000044,-0.019583333333333397,0.0029166666666665675,0.0016666666666665941,-0.007083333333333552,0.011666666666666603
78,78,0.775,0.7127659574468085,0.7661574618096357,0.8383519388954171,0.12624999999999997,0.01375000000000004,0.014583333333333282,0.014583333333333282,0.08333333333333337,-0.0004166666666666208,0.018333333333333424,0.008333333333333415,-0.09999999999999998,-0.008750000000000036,0.020000000000000018,0.022083333333333455
79,79,0.8541666666666666,0.7878787878787878,0.8262338425381903,0.9100323149236192,0.08416666666666661,0.002083333333333215,-0.005416666666666736,0.004166666666666652,0.060833333333333295,-0.004166666666666763,-0.007916666666666683,-0.01041666666666674,-0.008333333333333415,0.0033333333333332993,-0.0008333333333334636,0.0012499999999999734
80,80,0.825,0.7375,0.790246768507638,0.894756169212691,-0.022499999999999964,-0.005833333333333246,-0.014583333333333393,-0.016249999999999987,-0.009166666666666767,-0.015000000000000124,-0.022083333333333344,-0.029583333333333295,0.0008333333333332416,-0.01708333333333334,-0.019166666666666665,-0.007916666666666794
81,81,0.775,0.7244897959183674,0.7743830787309047,0.8589159811985899,0.15916666666666657,-0.0016666666666665941,0.018333333333333424,0.0012499999999999734,0.08416666666666661,-0.00374999999999992,-0.0050000000000000044,0.009583333333333388,-0.0920833333333334,1.1102230246251565e-16,0.0,0.002083333333333437
82,82,0.8291666666666667,0.7453416149068323,0.7956815511163338,0.9354435957696827,0.04749999999999999,0.01666666666666672,-0.0016666666666665941,0.01333333333333342,0.005416666666666625,0.0012500000000001954,0.005416666666666847,-0.023333333333333317,0.01416666666666666,0.01041666666666674,0.0050000000000000044,0.01041666666666674
83,83,0.8666666666666667,0.8072289156626506,0.8404817861339601,0.926189776733255,0.09333333333333349,0.0024999999999999467,0.0012499999999999734,-0.0016666666666667052,0.03125000000000011,-0.009166666666666545,-0.01333333333333342,-0.014583333333333282,-0.00666666666666671,0.012500000000000067,0.009583333333333388,0.016250000000000098
84,84,0.8458333333333333,0.7757575757575758,0.8174206815511162,0.9053319623971798,0.06291666666666662,-0.007499999999999951,-0.016249999999999987,-0.012083333333333446,0.033333333333333326,-0.019166666666666665,-0.025833333333333375,-0.03416666666666679,-0.0004166666666667318,-0.0016666666666665941,0.004583333333333384,-0.0050000000000000044
85,85,0.8625,0.8047337278106509,0.839159811985899,0.8747062279670974,0.13875000000000015,0.005416666666666736,-0.0008333333333332416,-0.003750000000000142,0.09125000000000005,0.02458333333333318,0.015416666666666745,0.02375000000000016,0.003750000000000142,0.03375000000000006,0.0062500000000002,0.009583333333333388
86,86,0.8458333333333333,0.7757575757575758,0.8174206815511162,0.9195064629847238,0.02791666666666659,0.009583333333333277,0.0029166666666667895,-0.004583333333333273,0.01708333333333334,-0.007499999999999951,0.0008333333333333526,-0.010833333333333361,0.007083333333333441,0.008749999999999925,0.00374999999999992,0.01083333333333314
87,87,0.85,0.7777777777777778,0.8187426556991775,0.9272179788484136,0.007499999999999951,0.0033333333333332993,0.0012499999999998623,0.005416666666666736,0.004166666666666763,-0.007499999999999951,0.006666666666666599,0.005833333333333357,0.005416666666666736,0.007083333333333219,0.012499999999999956,-0.004999999999999893
88,88,0.8166666666666667,0.7215189873417721,0.7793772032902467,0.9123824911868389,0.003750000000000031,-0.009583333333333277,-0.009583333333333277,-0.008333333333333304,-0.0016666666666667052,-0.007500000000000062,-0.029166666666666785,-0.023333333333333428,-0.004583333333333162,-0.0029166666666666785,-0.0016666666666667052,-0.008333333333333304
89,89,0.8666666666666667,0.8095238095238095,0.8425381903642772,0.9242802585193889,0.03875000000000006,0.005833333333333246,0.01416666666666666,0.004583333333333384,0.030416666666666647,0.010833333333333361,-0.0029166666666665675,-0.0050000000000000044,-0.0029166666666667895,0.005416666666666847,0.02083333333333326,0.0029166666666667895
90,90,0.85,0.7831325301204819,0.822855464159812,0.8631756756756757,0.04999999999999993,0.005833333333333357,0.008750000000000036,0.004166666666666541,0.04208333333333325,-0.002083333333333215,-0.0004166666666666208,-0.01750000000000007,0.0012499999999998623,0.004166666666666541,-0.0029166666666666785,0.004583333333333384
91,91,0.875,0.8255813953488372,0.8554641598119859,0.9046709753231492,0.10291666666666666,0.012499999999999956,0.0004166666666666208,0.00708333333333333,0.04625000000000001,-0.0012499999999999734,-0.015416666666666634,-0.002083333333333215,0.005833333333333357,0.0016666666666665941,0.02083333333333337,0.004583333333333273
92,92,0.8375,0.7607361963190185,0.806551116333725,0.8946092831962398,0.014583333333333393,0.011666666666666714,0.00666666666666671,-0.005416666666666736,0.014583333333333393,-0.007083333333333219,-0.012499999999999956,-0.03375000000000006,0.002083333333333215,0.002083333333333215,0.0012499999999999734,-0.004166666666666541
93,93,0.8375,0.7547169811320755,0.8024383078730906,0.912970035252644,-0.008750000000000036,0.002083333333333215,0.0050000000000001155,0.0012499999999999734,0.023333333333333317,-0.012916666666666576,-0.01041666666666663,-0.019999999999999907,-0.0025000000000000577,-0.00374999999999992,0.00708333333333333,0.0004166666666666208
94,94,0.85,0.7831325301204819,0.822855464159812,0.9161280846063455,0.04999999999999993,0.00374999999999992,0.008750000000000036,0.005416666666666736,-0.0033333333333332993,-0.008750000000000036,-0.018333333333333424,-0.018333333333333424,0.005416666666666736,0.01458333333333317,0.0033333333333332993,0.008333333333333415
95,95,0.8375,0.7547169811320755,0.8024383078730906,0.9115746180963572,-0.009999999999999898,0.003750000000000031,0.0025000000000000577,0.004583333333333495,0.0008333333333333526,-0.006666666666666599,-0.01416666666666655,-0.0279166666666667,0.0012500000000000844,-0.008750000000000036,0.003750000000000031,-0.0016666666666667052
96,96,0.8458333333333333,0.7701863354037267,0.8133078730904818,0.8979142185663925,0.022500000000000075,0.003750000000000031,0.0004166666666666208,0.006249999999999978,0.02416666666666667,0.00749999999999984,0.0016666666666667052,-0.0033333333333334103,0.0004166666666667318,-0.0029166666666665675,-0.007916666666666683,-0.0016666666666665941
97,97,0.8333333333333334,0.7468354430379747,0.7970035252643948,0.8907902467685077,0.0016666666666665941,-0.009583333333333388,-0.017083333333333228,-0.003750000000000031,0.025416666666666754,-0.019999999999999907,-0.01791666666666658,-0.023333333333333317,-0.012916666666666687,-0.008333333333333193,-0.0016666666666665941,-0.005833333333333357
98,98,0.8541666666666666,0.7852760736196319,0.824177438307873,0.9031286721504113,0.05458333333333332,0.0012499999999999734,-0.0033333333333332993,0.013749999999999929,0.009166666666666656,0.00666666666666671,-0.004166666666666763,-0.005416666666666736,-0.004166666666666541,0.0008333333333333526,0.02124999999999988,0.002083333333333215
99,99,0.85,0.7804878048780488,0.8207990599294948,0.9004112808460635,0.044166666666666576,0.002083333333333215,0.011666666666666714,0.005416666666666736,0.016249999999999987,-0.002083333333333215,0.0025000000000000577,-0.004999999999999893,-0.0016666666666665941,0.0033333333333332993,0.011666666666666492,0.0050000000000000044
100,100,0.8416666666666667,0.7912087912087912,0.8304935370152762,0.8904230317273796,0.22291666666666665,0.015416666666666745,0.022916666666666696,0.02375000000000016,0.11958333333333337,0.019166666666666665,0.0033333333333334103,0.010833333333333361,-0.043333333333333335,0.0033333333333331883,0.00708333333333333,0.012916666666666687
101,101,0.8625,0.7975460122699386,0.8329905992949471,0.9100323149236191,0.018750000000000044,0.0033333333333335213,0.008333333333333415,0.009583333333333388,0.04541666666666677,-0.005833333333333357,-0.0016666666666664831,-0.0024999999999999467,0.008333333333333304,0.007916666666666572,0.011250000000000093,0.0
102,102,0.8458333333333333,0.7757575757575758,0.8174206815511162,0.8837397179788484,0.0641666666666667,0.0004166666666667318,0.008333333333333304,0.0004166666666666208,-0.0008333333333333526,-0.00666666666666671,-0.0050000000000000044,-0.019583333333333397,-0.008750000000000147,0.007916666666666683,-1.1102230246251565e-16,-0.004583333333333273
103,103,0.8416666666666667,0.7564102564102564,0.8037602820211516,0.9431551116333725,-0.008749999999999925,0.009166666666666767,0.008750000000000147,0.01041666666666663,-0.0024999999999999467,-0.0012499999999998623,-0.006666666666666599,-0.007083333333333219,0.004166666666666541,0.0050000000000000044,0.0008333333333333526,0.007499999999999951
104,104,0.8375,0.7796610169491526,0.8209459459459459,0.8842538190364277,0.13124999999999998,0.029583333333333406,0.006249999999999978,0.0029166666666666785,0.0708333333333333,0.00708333333333333,0.013749999999999929,-0.015000000000000013,-0.019166666666666665,0.025000000000000022,0.03041666666666676,0.016666666666666607
105,105,0.8416666666666667,0.759493670886076,0.8058166862514688,0.8821974148061105,0.13208333333333322,0.012916666666666687,0.004583333333333273,-0.00374999999999992,0.04791666666666672,0.008750000000000147,-0.0050000000000000044,-0.02124999999999999,-0.010416666666666519,0.005416666666666625,-1.1102230246251565e-16,0.0029166666666667895
106,106,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9109870740305522,0.15249999999999997,-0.0024999999999999467,0.0025000000000000577,-0.004166666666666541,0.029583333333333295,-0.005833333333333357,-0.010833333333333361,-0.022083333333333233,0.019583333333333286,0.014999999999999902,0.009166666666666545,0.019583333333333508
107,107,0.8416666666666667,0.7654320987654321,0.8099294947121034,0.8688307873090482,0.0050000000000000044,0.008333333333333304,0.0016666666666665941,0.009583333333333388,0.01791666666666658,-0.007500000000000062,-0.003750000000000031,-0.005416666666666625,0.0029166666666667895,0.0012499999999999734,-0.007916666666666683,0.006249999999999867
108,108,0.7416666666666667,0.7019230769230769,0.7514688601645123,0.871548178613396,0.12166666666666681,0.012499999999999956,-0.0025000000000000577,-0.008333333333333415,0.07791666666666675,-0.029583333333333295,-0.008750000000000036,-0.010416666666666519,-0.10791666666666666,0.02499999999999991,-0.007083333333333219,-0.005416666666666625
109,109,0.85,0.7721518987341772,0.8146298472385429,0.9275851938895416,0.007499999999999951,0.0004166666666666208,-0.0008333333333334636,0.00374999999999992,0.004583333333333273,0.0033333333333332993,0.0,-0.011666666666666714,0.009999999999999898,0.00374999999999992,0.004166666666666541,0.005416666666666736
110,110,0.8291666666666667,0.7388535031847133,0.7915687426556992,0.9197267920094008,0.0033333333333334103,0.0016666666666667052,0.014583333333333504,0.01000000000000012,0.0008333333333333526,-0.0016666666666665941,-1.1102230246251565e-16,0.0004166666666666208,-0.004166666666666541,0.007500000000000062,0.0004166666666667318,0.0016666666666667052
111,111,0.8416666666666667,0.7710843373493976,0.814042303172738,0.9092244418331374,0.0591666666666667,0.0004166666666667318,0.010833333333333361,0.003750000000000031,0.006249999999999867,-0.007916666666666683,-0.012083333333333335,-0.01666666666666672,-0.0008333333333333526,-0.005416666666666625,0.0025000000000000577,0.0008333333333333526
112,112,0.825,0.7236842105263158,0.782021151586369,0.9388219741480611,0.007916666666666572,-0.002083333333333215,0.005833333333333357,0.0024999999999999467,0.016666666666666607,0.00749999999999984,-0.01750000000000007,-0.0012500000000001954,0.008750000000000036,0.005416666666666625,0.01416666666666655,0.0012499999999998623
113,113,0.8375,0.7607361963190185,0.806551116333725,0.8551703877790835,0.13875000000000004,-0.006249999999999978,-0.0016666666666667052,-0.008333333333333415,0.060833333333333406,0.03749999999999998,0.03416666666666668,0.03125,-0.012499999999999956,0.005833333333333357,0.013333333333333308,0.028750000000000164
114,114,0.8541666666666666,0.8022598870056498,0.838572267920094,0.8879994124559341,0.20291666666666675,0.013749999999999929,0.0016666666666668162,0.015000000000000013,0.12416666666666654,0.02416666666666656,0.032916666666666594,0.0345833333333333,-0.03166666666666662,0.009166666666666656,0.018749999999999822,0.023749999999999938
115,115,0.8333333333333334,0.7530864197530864,0.8011163337250293,0.912015276145711,0.002083333333333326,-0.008333333333333193,0.007916666666666683,-0.003750000000000031,0.006249999999999978,-0.025416666666666532,-0.011666666666666603,-0.022916666666666585,0.0016666666666667052,-0.011666666666666603,-0.017083333333333228,0.006249999999999978
116,116,0.8458333333333333,0.7701863354037267,0.8133078730904818,0.9194330199764982,0.005833333333333246,-1.1102230246251565e-16,-0.006249999999999867,0.010416666666666519,0.022083333333333233,0.009166666666666656,0.0012500000000000844,0.014583333333333282,-0.008333333333333304,0.02041666666666664,0.02083333333333337,0.02124999999999999
117,117,0.8583333333333333,0.7926829268292683,0.8296122209165688,0.9125293772032902,0.08791666666666664,-0.003750000000000031,0.004166666666666652,0.0033333333333331883,0.010000000000000009,0.005833333333333246,0.009166666666666545,0.0012499999999999734,0.0012499999999999734,-0.01375000000000004,0.002083333333333326,-0.003750000000000031
118,118,0.8458333333333333,0.7757575757575758,0.8174206815511162,0.8850616921269097,0.06916666666666671,-0.007916666666666683,0.0033333333333332993,-0.019583333333333397,0.03541666666666654,-0.011249999999999982,-0.017916666666666803,-0.012499999999999845,-0.012083333333333224,0.002083333333333326,0.015833333333333255,0.0012500000000000844
119,119,0.8208333333333333,0.7455621301775148,0.7950940070505288,0.8748531139835488,0.16416666666666668,0.01375000000000004,0.007500000000000062,-0.007916666666666683,0.08166666666666667,0.01041666666666674,0.012499999999999956,0.006666666666666599,-0.029583333333333295,-0.00041666666666650976,0.03249999999999997,0.02041666666666664
120,120,0.8416666666666667,0.7790697674418605,0.8202115158636898,0.8846210340775558,0.15875000000000006,0.02041666666666664,0.010833333333333361,0.018750000000000044,0.0820833333333334,0.004166666666666652,-0.0012500000000000844,0.005416666666666736,-0.040416666666666656,0.007916666666666683,0.021666666666666612,0.0012499999999999734
121,121,0.8333333333333334,0.7468354430379747,0.7970035252643948,0.9126762632197415,0.0,0.015833333333333255,0.009583333333333499,0.004583333333333384,0.007499999999999951,0.0029166666666666785,0.007083333333333441,-0.008333333333333415,0.002083333333333326,0.0,0.005416666666666736,-0.0012499999999999734
122,122,0.8625,0.8047337278106509,0.839159811985899,0.8766157461809636,0.11958333333333337,0.01749999999999996,0.018333333333333424,0.016249999999999987,0.03541666666666665,0.004166666666666874,0.02666666666666684,0.0016666666666665941,-0.0033333333333334103,0.011250000000000093,-0.0008333333333332416,-0.006666666666666599
123,123,0.8208333333333333,0.7261146496815286,0.7827555816686251,0.9190658049353703,-0.019583333333333397,0.0012499999999998623,-1.1102230246251565e-16,0.0016666666666667052,-0.007500000000000062,0.002083333333333326,-0.029583333333333517,-0.029583333333333295,0.0004166666666667318,-0.011666666666666825,0.0024999999999999467,0.0029166666666667895
124,124,0.875,0.8333333333333334,0.863689776733255,0.9120887191539365,0.20166666666666655,0.04625000000000001,0.029166666666666563,0.009166666666666656,0.06750000000000012,-0.006666666666666599,0.029166666666666563,-0.0024999999999998357,-0.012499999999999956,0.01750000000000007,0.010833333333333472,0.0012500000000000844
125,125,0.85,0.7857142857142857,0.8249118683901293,0.8861633372502937,0.18166666666666675,0.023749999999999827,0.012916666666666576,0.016249999999999987,0.07583333333333331,0.012499999999999956,0.01083333333333325,0.004583333333333384,-0.029166666666666785,0.036666666666666736,0.005416666666666514,0.023333333333333206
126,126,0.9041666666666667,0.8700564971751412,0.8914512338425382,0.9362514688601645,0.14250000000000018,0.019166666666666665,0.0004166666666667318,0.02791666666666659,0.03916666666666668,-0.0024999999999999467,-0.00374999999999992,0.013333333333333308,0.010833333333333361,0.020000000000000018,0.01666666666666672,0.005416666666666625
127,127,0.8541666666666666,0.7904191616766467,0.8282902467685076,0.8406286721504113,0.07458333333333333,0.02833333333333332,0.019583333333333286,0.005833333333333246,0.027499999999999858,0.04208333333333325,0.0641666666666666,0.030833333333333157,-0.006249999999999978,0.04666666666666652,0.04499999999999993,0.030000000000000138
128,128,0.8625,0.8,0.8350470035252644,0.9167156286721504,0.01750000000000007,0.0004166666666667318,0.0008333333333333526,0.004166666666666874,0.010000000000000009,-0.0004166666666666208,-0.005833333333333357,-0.02083333333333337,0.004583333333333273,0.0008333333333333526,0.009166666666666767,0.013333333333333308
129,129,0.8375,0.7868852459016393,0.8271151586368978,0.8570064629847239,0.20333333333333337,0.028333333333333544,0.02041666666666664,0.026666666666666727,0.10958333333333348,0.02416666666666678,0.0379166666666666,0.03083333333333338,-0.025416666666666643,0.0475000000000001,0.03500000000000014,0.03208333333333335
130,130,0.8375,0.7607361963190185,0.806551116333725,0.883813160987074,0.08791666666666664,-0.0008333333333332416,-0.007083333333333219,0.003750000000000031,0.05625000000000002,-0.0029166666666666785,-0.013749999999999929,-0.009166666666666656,-0.02083333333333315,-0.007916666666666683,-0.0033333333333332993,-0.004999999999999893
131,131,0.8291666666666667,0.7388535031847133,0.7915687426556992,0.8717685076380729,-0.006249999999999867,0.0008333333333333526,-0.00708333333333333,-0.0012499999999999734,0.0016666666666667052,-0.006250000000000089,-0.0024999999999999467,-0.012500000000000067,-0.003749999999999809,-0.012499999999999845,-0.01416666666666666,-0.009166666666666545
132,132,0.85,0.7831325301204819,0.822855464159812,0.9297150411280846,0.06166666666666665,-0.0008333333333333526,-0.0012500000000000844,0.011250000000000093,0.014583333333333393,-0.01041666666666663,0.0012500000000000844,-0.014583333333333393,-0.003750000000000031,-0.007499999999999951,-0.0033333333333332993,-0.0004166666666666208
133,133,0.825,0.7341772151898734,0.7881903642773208,0.8736780258519389,0.0016666666666664831,0.0050000000000000044,0.0033333333333332993,0.014583333333333393,0.0016666666666667052,0.008750000000000036,-0.00666666666666671,-0.010833333333333472,-0.01291666666666691,-0.0008333333333333526,-0.0012500000000001954,0.0016666666666667052
134,134,0.85,0.7804878048780488,0.8207990599294948,0.8798472385428907,0.03916666666666668,-0.006249999999999978,-0.0025000000000000577,0.005416666666666736,0.0029166666666666785,0.004999999999999893,0.02458333333333329,-0.0024999999999998357,-0.0008333333333334636,0.016249999999999987,0.03541666666666676,0.002083333333333326
135,135,0.8333333333333334,0.75,0.799059929494712,0.9175969447708577,0.004166666666666763,0.0008333333333334636,0.004166666666666541,0.0012500000000000844,0.02083333333333337,-0.008749999999999925,-0.01791666666666658,-0.03125,-0.003750000000000031,-0.0050000000000001155,0.0004166666666666208,-0.0050000000000001155
136,136,0.8416666666666667,0.7654320987654321,0.8099294947121034,0.9284665099882491,-0.010833333333333361,-0.003750000000000031,-0.0012500000000000844,-0.006249999999999978,0.022916666666666696,-0.007083333333333441,-0.014583333333333282,-0.022083333333333233,-0.0004166666666667318,-0.008333333333333304,0.003750000000000031,-0.00749999999999984
137,137,0.8416666666666667,0.7654320987654321,0.8099294947121034,0.9231051703877791,-0.0012499999999998623,-0.01041666666666674,0.005416666666666625,0.002083333333333326,0.009166666666666767,-0.018749999999999933,-0.017916666666666692,-0.03083333333333349,0.007499999999999951,0.010833333333333361,0.010833333333333361,0.01749999999999996
138,138,0.8291666666666667,0.7421383647798742,0.7936251468860165,0.9153202115158637,-0.012500000000000067,-0.007083333333333219,-0.0008333333333333526,-0.0008333333333333526,0.009166666666666656,-0.020000000000000018,-0.02416666666666656,-0.03583333333333327,0.0029166666666665675,-0.010833333333333361,-0.0012499999999999734,-0.004166666666666652
139,139,0.8333333333333334,0.7435897435897436,0.7949471210340775,0.9292009400705052,-0.0025000000000000577,-0.0016666666666665941,0.0025000000000000577,-0.007916666666666572,0.021666666666666612,-0.013749999999999929,-0.011249999999999871,-0.023749999999999938,0.004166666666666541,-0.004166666666666652,0.0062500000000002,0.0008333333333332416
140,140,0.8208333333333333,0.7261146496815286,0.7827555816686251,0.874412455934195,-0.009583333333333388,-0.0008333333333333526,-1.1102230246251565e-16,1.1102230246251565e-16,0.0012499999999998623,-0.009166666666666767,-0.007916666666666794,-0.011666666666666603,-0.008750000000000147,-0.01041666666666674,-0.0029166666666665675,-0.004166666666666652
141,141,0.8541666666666666,0.7928994082840237,0.8303466509988249,0.9041568742655699,0.09583333333333333,-0.002083333333333326,-0.007916666666666683,-0.0025000000000000577,0.0016666666666665941,-0.022083333333333344,-0.036250000000000226,-0.03208333333333324,0.0,0.0016666666666665941,-0.004166666666666763,-0.0033333333333332993
142,142,0.8541666666666666,0.7904191616766467,0.8282902467685076,0.8815364277320799,0.08166666666666655,-0.008750000000000036,0.008333333333333193,-0.0050000000000000044,-0.002083333333333326,-0.011250000000000093,-0.015833333333333255,-0.009583333333333277,0.004166666666666652,0.01083333333333325,0.005833333333333357,-0.007500000000000062
143,143,0.8291666666666667,0.7421383647798742,0.7936251468860165,0.8855023501762632,-0.010833333333333361,-0.0016666666666665941,-0.0024999999999999467,-0.012916666666666576,0.008750000000000147,-0.0012499999999999734,-0.01375000000000004,-0.01416666666666666,-0.004166666666666652,0.0008333333333333526,0.003750000000000031,0.0029166666666665675
144,144,0.8291666666666667,0.7354838709677419,0.7895123384253819,0.9192126909518213,-0.006250000000000089,0.0029166666666667895,-0.006249999999999867,0.0008333333333333526,0.011249999999999982,0.007916666666666683,0.0029166666666667895,-0.003749999999999809,-0.0004166666666667318,0.0008333333333333526,0.007083333333333441,1.1102230246251565e-16
145,145,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.899162749706228,0.10333333333333328,-0.002083333333333215,0.014583333333333393,0.018749999999999933,0.07458333333333345,0.0033333333333332993,0.004166666666666541,-0.00708333333333333,-0.005833333333333246,0.004166666666666541,-0.0029166666666666785,0.015416666666666634
146,146,0.8416666666666667,0.7625,0.8078730904817861,0.9051850763807285,0.01666666666666672,0.0016666666666665941,-0.005416666666666625,-0.027083333333333348,0.04083333333333339,0.029166666666666674,-0.004583333333333384,-0.020000000000000018,-0.029166666666666563,0.008333333333333304,-0.003750000000000031,0.010000000000000009
147,147,0.85,0.7804878048780488,0.8207990599294948,0.9245740305522914,0.016249999999999987,0.00374999999999992,0.0008333333333334636,-0.004166666666666652,0.0029166666666666785,-0.007916666666666572,0.0029166666666666785,-0.021250000000000102,0.005833333333333357,0.015833333333333255,0.007083333333333219,0.012083333333333335
148,148,0.8375,0.7577639751552795,0.8044947121034077,0.9341950646298472,-0.008749999999999813,-0.0033333333333332993,-0.0050000000000000044,0.004999999999999893,-0.006666666666666599,-0.008750000000000036,-0.007916666666666683,-0.009999999999999898,0.004166666666666652,-0.009166666666666656,-0.0008333333333334636,-0.012083333333333113
149,149,0.8541666666666666,0.7878787878787878,0.8262338425381903,0.9350763807285547,0.004166666666666652,-0.0033333333333332993,0.0024999999999998357,0.010833333333333472,0.02041666666666675,-0.012083333333333335,-0.01333333333333342,-0.015833333333333477,0.00708333333333333,0.004999999999999893,0.01041666666666663,0.004583333333333273
150,150,0.825,0.7341772151898734,0.7881903642773208,0.9344888366627496,-0.018750000000000044,-0.002083333333333215,0.0008333333333332416,-0.0050000000000001155,-0.007083333333333552,-0.004583333333333273,-0.0279166666666667,-0.004583333333333495,0.005833333333333357,-0.010000000000000009,-0.008333333333333415,-0.004166666666666652
151,151,0.85,0.7777777777777778,0.8187426556991775,0.9216363102232666,0.022916666666666585,0.0016666666666667052,0.0012499999999998623,0.019583333333333286,0.013749999999999929,-0.015833333333333366,-0.004166666666666652,-0.017083333333333228,0.009166666666666656,0.01791666666666647,0.01749999999999985,0.023333333333333206
152,152,0.8625,0.8,0.8350470035252644,0.9302291421856639,0.05249999999999988,0.0,0.011250000000000093,-0.005416666666666514,0.012083333333333446,0.0,-0.013749999999999929,-0.004583333333333162,0.01083333333333325,0.032500000000000195,0.012916666666666687,0.02041666666666664
153,153,0.8625,0.8047337278106509,0.839159811985899,0.8827849588719154,0.0675,-0.0016666666666664831,0.003750000000000031,-0.0004166666666667318,0.02416666666666656,-0.007916666666666683,-0.0024999999999999467,-0.016249999999999876,-0.0008333333333332416,0.0,0.021666666666666723,0.004583333333333495
154,154,0.8375,0.7515923566878981,0.8003819036427732,0.8888807285546416,-0.013749999999999929,-0.0033333333333332993,0.009583333333333388,0.010000000000000009,0.018750000000000044,-0.009999999999999898,-0.017083333333333228,-0.01749999999999985,0.005833333333333357,-0.0016666666666667052,0.007500000000000173,0.004583333333333273
155,155,0.8208333333333333,0.7152317880794702,0.7765863689776733,0.8956374853113983,-0.0016666666666667052,-0.003750000000000031,0.004166666666666652,0.006249999999999867,0.0024999999999999467,-0.003750000000000031,-0.00708333333333333,-0.0025000000000001688,-0.0012499999999999734,-0.003750000000000031,0.002083333333333326,0.006249999999999867
156,156,0.8291666666666667,0.7421383647798742,0.7936251468860165,0.8921122209165688,-0.009999999999999898,-0.0016666666666665941,-0.0050000000000000044,-0.009166666666666545,0.019583333333333397,-0.02083333333333326,-0.018749999999999933,-0.02458333333333329,-0.005833333333333468,-0.008333333333333304,-0.0004166666666667318,-0.005833333333333246
157,157,0.8291666666666667,0.7320261437908496,0.7874559341950647,0.9169359576968272,0.02666666666666684,0.019166666666666776,0.014583333333333504,0.003750000000000031,0.005833333333333246,-0.0050000000000000044,0.01041666666666674,0.0004166666666667318,-0.010000000000000009,0.011666666666666825,0.015000000000000124,0.01416666666666666
158,158,0.85,0.7777777777777778,0.8187426556991775,0.8684635722679201,0.007916666666666572,-0.0016666666666668162,0.01083333333333325,0.007083333333333219,0.057499999999999996,0.02041666666666675,-0.007916666666666794,-0.006249999999999978,0.0004166666666666208,-0.00708333333333333,-0.0016666666666665941,-0.0004166666666668428
159,159,0.8333333333333334,0.7435897435897436,0.7949471210340775,0.9127497062279673,0.021666666666666612,-0.015833333333333144,-0.01083333333333325,0.0004166666666668428,0.007500000000000062,-0.014583333333333282,-0.005416666666666736,-0.00666666666666671,-0.003750000000000031,-0.0024999999999998357,-0.0033333333333332993,0.0016666666666667052
160,160,0.8458333333333333,0.7757575757575758,0.8174206815511162,0.924647473560517,0.03750000000000009,-0.00666666666666671,-0.01041666666666663,-0.0050000000000000044,-0.0029166666666665675,-0.03125000000000011,-0.013333333333333308,-0.04083333333333339,-0.004166666666666652,-0.0024999999999999467,-0.012083333333333446,-0.0016666666666665941
161,161,0.8166666666666667,0.7142857142857143,0.7752643948296123,0.9356639247943597,-0.01333333333333342,-0.0016666666666667052,-0.002083333333333326,-0.004166666666666541,0.0004166666666667318,-0.007083333333333441,-0.004583333333333384,-0.025833333333333375,-0.002083333333333326,-0.0024999999999999467,0.0029166666666665675,0.004583333333333273
162,162,0.85,0.7804878048780488,0.8207990599294948,0.9144388954171563,0.0920833333333334,0.029166666666666563,0.008750000000000036,0.0025000000000000577,0.04499999999999993,-0.0033333333333331883,0.026249999999999885,-0.0025000000000000577,-0.007499999999999951,0.020416666666666528,0.029999999999999916,0.005833333333333357
163,163,0.8333333333333334,0.7468354430379747,0.7970035252643948,0.9341216216216215,-0.021666666666666723,0.0012499999999998623,-0.0008333333333333526,0.005833333333333357,0.004166666666666541,-0.01041666666666663,-0.0029166666666666785,-0.01750000000000007,0.003750000000000142,-0.00666666666666671,0.005416666666666736,0.008750000000000036
164,164,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8909371327849588,0.12166666666666659,0.014583333333333393,0.04166666666666674,0.03791666666666682,0.036250000000000004,0.01750000000000007,0.05499999999999983,0.03708333333333336,-0.010000000000000009,0.02499999999999991,0.04500000000000004,0.017916666666666692
165,165,0.8458333333333333,0.7701863354037267,0.8133078730904818,0.9074618096357228,-0.0012499999999999734,0.011666666666666603,0.009999999999999898,0.0024999999999999467,0.0412499999999999,0.0016666666666667052,0.022083333333333233,0.008333333333333193,-0.005416666666666625,0.005416666666666625,-0.0004166666666667318,0.00666666666666671
