,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled
170,170,0.76,0.7272727272727273,0.7634847989539065,0.8563255966001961,0.2617777777777778,0.0808888888888889,0.03288888888888897,0.009777777777777663
171,171,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.9078130107878393,0.009777777777777774,-0.0031111111111109535,0.008888888888888946,0.0031111111111111756
172,172,0.8,0.7761194029850746,0.8073716900948023,0.8971068976789801,0.2604444444444445,0.06533333333333324,0.068888888888889,0.10533333333333339
173,173,0.8,0.7867298578199052,0.8157486106570775,0.9089571755475646,0.2786666666666666,0.1617777777777778,0.08000000000000007,0.15688888888888897
174,174,0.7911111111111111,0.745945945945946,0.7847744360902256,0.8748774109186009,0.23911111111111116,0.03155555555555556,0.10177777777777774,0.046666666666666634
175,175,0.76,0.73,0.7651601830663615,0.8669499836547893,0.1777777777777778,0.015555555555555545,-0.0013333333333332975,-0.006222222222222129
176,176,0.7511111111111111,0.7171717171717171,0.7542906178489702,0.8590225563909775,0.26222222222222213,0.04755555555555546,0.023555555555555552,0.02488888888888885
177,177,0.7555555555555555,0.7368421052631579,0.7681023210199411,0.8585322000653808,0.27599999999999997,0.0,0.03866666666666663,0.06888888888888878
178,178,0.7644444444444445,0.7511737089201878,0.7806472703497875,0.8693200392285061,0.2693333333333333,0.021333333333333426,0.10977777777777786,0.03688888888888886
179,179,0.7822222222222223,0.7487179487179487,0.7839571755475645,0.8596763648251063,0.15422222222222237,0.01244444444444448,0.059111111111111225,-0.001777777777777767
180,180,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.899558679306963,0.12355555555555553,0.064888888888889,0.04755555555555557,0.04488888888888887
181,181,0.7688888888888888,0.7373737373737373,0.7726789800588427,0.8864825106243871,0.2613333333333333,0.10311111111111104,0.11199999999999999,0.15422222222222215
182,182,0.7955555555555556,0.7722772277227723,0.8036122915985616,0.89375612945407,0.2693333333333333,0.034222222222222265,0.03466666666666662,0.07288888888888889
183,183,0.7688888888888888,0.7373737373737373,0.7726789800588427,0.8639261196469434,0.23022222222222222,0.033333333333333326,0.03244444444444439,0.040888888888888864
184,184,0.7911111111111111,0.7772511848341233,0.8065544295521412,0.9048708728342596,0.30177777777777776,0.013777777777777778,0.10933333333333328,0.06577777777777771
185,185,0.7688888888888888,0.6338028169014085,0.7257682249101013,0.8890977443609023,0.027111111111111086,0.02444444444444438,0.05644444444444441,0.08577777777777773
186,186,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8890160183066362,0.15022222222222226,0.06844444444444442,0.0048888888888887205,0.008000000000000007
187,187,0.7377777777777778,0.5693430656934306,0.6894001307616868,0.878228179143511,0.06488888888888888,0.03822222222222227,0.008888888888888835,0.06177777777777782
188,188,0.8133333333333334,0.7469879518072289,0.7918437397842433,0.8518306636155606,0.28355555555555556,0.05155555555555558,0.0048888888888888316,0.04222222222222227
189,189,0.8533333333333334,0.8047337278106509,0.8357306309251389,0.9069957502451782,-0.0004444444444444695,0.10222222222222233,0.04933333333333334,0.020888888888888846
190,190,0.8311111111111111,0.7934782608695652,0.8253105590062111,0.8996404053612291,0.15688888888888897,0.05022222222222217,0.04577777777777792,0.04355555555555557
191,191,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9014383785550834,0.12844444444444458,0.07644444444444454,0.08844444444444455,0.0915555555555555
192,192,0.8133333333333334,0.7741935483870968,0.8085975809087937,0.883949002942138,0.1711111111111111,-0.010222222222222355,0.008444444444444366,0.01244444444444448
193,193,0.8533333333333334,0.8047337278106509,0.8357306309251389,0.8720987250735535,0.1928888888888889,0.035111111111111204,0.05511111111111122,0.030222222222222372
194,194,0.8266666666666667,0.7417218543046358,0.7930696305982348,0.8886891140895717,0.04222222222222216,0.03066666666666662,0.06888888888888878,0.027555555555555555
195,195,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9175384112455051,0.11911111111111106,0.08177777777777773,0.12533333333333319,0.0928888888888888
196,196,0.7422222222222222,0.7128712871287128,0.7484472049689441,0.8789637136319058,0.2573333333333334,0.02488888888888885,0.011111111111111183,0.01777777777777778
197,197,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9163942464857796,0.17955555555555558,0.09911111111111104,0.10666666666666669,0.10933333333333328
198,198,0.7911111111111111,0.7751196172248804,0.8048790454396861,0.8708728342595621,0.27688888888888885,0.058666666666666645,0.0835555555555555,0.2088888888888888
199,199,0.7644444444444445,0.6490066225165563,0.728710362863681,0.8358123569794051,0.15822222222222226,0.004888888888888943,-0.01822222222222225,0.03466666666666662
200,200,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8711180124223603,0.17999999999999994,0.07022222222222219,0.05644444444444441,0.0377777777777778
201,201,0.8177777777777778,0.7980295566502463,0.8274354364171298,0.9122262177182087,0.3097777777777778,0.18888888888888888,0.19200000000000006,0.08177777777777784
202,202,0.8666666666666667,0.8214285714285714,0.8486842105263157,0.884766263484799,0.22977777777777775,0.11066666666666669,0.08444444444444443,0.09377777777777774
203,203,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9148414514547237,0.16355555555555557,0.072888888888889,0.09422222222222221,0.06133333333333335
204,204,0.8088888888888889,0.7074829931972789,0.7713305001634521,0.9006211180124224,0.04133333333333322,0.028888888888888853,0.01733333333333331,-0.013777777777777778
205,205,0.7822222222222223,0.7632850241545893,0.7940094802222949,0.8802713305001635,0.26622222222222225,0.06222222222222229,0.07777777777777772,0.07244444444444442
206,206,0.7555555555555555,0.7342995169082126,0.7664269369074861,0.8724256292906178,0.24977777777777777,0.021333333333333315,0.04177777777777769,0.014666666666666606
207,207,0.7866666666666666,0.7419354838709677,0.7810150375939849,0.8785550833605755,0.2195555555555554,0.04133333333333333,0.06844444444444442,0.07911111111111113
208,208,0.7466666666666667,0.7135678391959799,0.7505312193527296,0.859512912716574,0.21066666666666667,0.006222222222222129,0.04755555555555557,-0.004444444444444362
209,209,0.7688888888888888,0.6231884057971014,0.7224174566851912,0.8998855835240275,0.0968888888888888,0.027999999999999914,0.05111111111111111,0.045777777777777695
210,210,0.8488888888888889,0.8,0.8319712324288984,0.8928571428571428,0.1617777777777778,0.030222222222222372,0.040000000000000036,0.008888888888888835
211,211,0.8044444444444444,0.7884615384615384,0.817832625040863,0.9002124877410919,0.29688888888888887,0.10711111111111105,0.1439999999999999,0.12755555555555553
212,212,0.8533333333333334,0.8092485549132948,0.839081399150049,0.8868094148414515,0.15466666666666662,0.023555555555555552,0.03555555555555545,0.033333333333333326
213,213,0.7911111111111111,0.7729468599033816,0.8032036613272311,0.9054429552141222,0.25644444444444436,0.10933333333333328,0.17600000000000016,0.06755555555555548
214,214,0.7688888888888888,0.74,0.7743543641712978,0.8850114416475973,0.20800000000000007,0.13288888888888872,0.10399999999999998,0.012888888888888839
215,215,0.7866666666666666,0.7525773195876289,0.7877165740438051,0.8872997711670482,0.21244444444444432,0.019111111111110968,0.013777777777777667,0.03733333333333322
216,216,0.8133333333333334,0.8,0.8287021902582543,0.9011114743380189,0.27955555555555567,0.15022222222222237,0.08977777777777773,0.10177777777777786
217,217,0.7511111111111111,0.7171717171717171,0.7542906178489702,0.8547728015691403,0.2413333333333333,0.027111111111111086,0.03511111111111109,-0.0013333333333334085
218,218,0.8266666666666667,0.7636363636363637,0.8047973193854201,0.8694834913370383,0.14488888888888884,0.0755555555555556,0.014222222222222247,0.020000000000000018
219,219,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8983327884929716,0.06088888888888877,0.07555555555555549,0.059111111111111114,0.11555555555555563
220,220,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.8833769205622753,0.14,0.01200000000000001,0.03022222222222215,0.029777777777777903
221,221,0.76,0.7428571428571429,0.7735371036286368,0.8747956848643349,0.2519999999999999,0.0444444444444444,0.07377777777777783,0.033333333333333215
222,222,0.7911111111111111,0.7813953488372093,0.8099051977770513,0.9048708728342596,0.2586666666666666,0.18933333333333335,0.11911111111111117,0.09822222222222221
223,223,0.8444444444444444,0.782608695652174,0.8198349133703825,0.8801896044458973,0.07777777777777783,0.04222222222222227,0.029333333333333322,0.03555555555555556
224,224,0.8355555555555556,0.7612903225806451,0.805614579928081,0.8943282118339327,0.05111111111111122,0.006222222222222351,0.021777777777777785,0.06044444444444452
225,225,0.7644444444444445,0.7135135135135136,0.7571918927754168,0.8557535142203334,0.3115555555555557,0.05155555555555569,0.07111111111111112,-0.014666666666666606
226,226,0.7955555555555556,0.7526881720430108,0.7902092186989212,0.8747139588100686,0.1831111111111111,0.01911111111111119,0.05600000000000005,0.052000000000000046
227,227,0.7511111111111111,0.7083333333333334,0.7492644655116051,0.8562438705459301,0.28222222222222226,0.0431111111111111,0.05111111111111111,0.007555555555555427
228,228,0.76,0.7272727272727273,0.7634847989539065,0.8681758744687806,0.17466666666666653,-0.0031111111111111756,0.009777777777777774,0.028444444444444383
229,229,0.5866666666666667,0.0,0.49624060150375937,0.8851340307289965,-0.0040000000000000036,-0.004444444444444473,-0.0031111111111110645,-0.004444444444444473
230,230,0.7955555555555556,0.75,0.7885338345864661,0.8658875449493298,0.2453333333333334,0.020888888888888957,0.034222222222222265,0.009333333333333305
231,231,0.7777777777777778,0.7619047619047619,0.7919254658385093,0.9081399150049035,0.24755555555555553,0.04222222222222227,0.09733333333333327,0.11066666666666669
232,232,0.7866666666666666,0.7623762376237624,0.7944181104936254,0.8767571101667212,0.24355555555555553,0.04755555555555546,0.07644444444444443,0.07644444444444443
233,233,0.8177777777777778,0.7960199004975125,0.8257600523046746,0.9087937234390324,0.2546666666666667,0.13333333333333341,0.12755555555555564,0.1306666666666667
234,234,0.8355555555555556,0.806282722513089,0.835771493952272,0.9135338345864662,0.21244444444444444,0.13022222222222235,0.09377777777777774,0.0848888888888889
235,235,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8903236351748938,0.08133333333333326,0.014666666666666606,0.004444444444444473,0.008888888888888835
236,236,0.7688888888888888,0.723404255319149,0.7643020594965675,0.8613108859104284,0.21644444444444433,0.020888888888888846,0.027555555555555555,0.019999999999999907
237,237,0.7866666666666666,0.7714285714285715,0.8011196469434456,0.900375939849624,0.2328888888888888,0.1399999999999999,0.034222222222222154,0.11955555555555553
238,238,0.7822222222222223,0.7677725118483413,0.797360248447205,0.8953906505393919,0.28,0.09066666666666656,0.07511111111111124,0.05022222222222228
239,239,0.7066666666666667,0.46774193548387094,0.6463305001634521,0.8794540699575025,-0.0022222222222222365,0.05155555555555558,0.028444444444444494,0.026666666666666727
240,240,0.7555555555555555,0.7236180904522613,0.7597254004576659,0.8631905851585485,0.2546666666666667,0.009777777777777663,0.04222222222222238,-0.007111111111111179
241,241,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9097744360902255,0.13777777777777767,0.167111111111111,0.09066666666666667,0.11244444444444446
242,242,0.8311111111111111,0.7710843373493976,0.8102321019941157,0.8511768551814318,0.20666666666666655,-0.0022222222222222365,0.024000000000000132,0.04222222222222227
243,243,0.8577777777777778,0.8072289156626506,0.8378146453089245,0.8984962406015038,0.10444444444444445,0.013777777777777778,0.019999999999999907,0.040444444444444394
244,244,0.8444444444444444,0.7852760736196319,0.8215102974828374,0.8952271984308597,0.10399999999999998,0.003555555555555534,0.020888888888888957,0.010666666666666491
245,245,0.7466666666666667,0.7135678391959799,0.7505312193527296,0.8809251389342923,0.18577777777777782,0.003555555555555645,-0.01733333333333331,-0.020888888888888735
246,246,0.84,0.8144329896907216,0.8428816606734226,0.9123079437724747,0.27288888888888885,0.20977777777777762,0.11155555555555563,0.13555555555555554
247,247,0.8222222222222222,0.7468354430379747,0.7943363844393592,0.9149231775089899,0.1751111111111111,0.10533333333333328,0.09999999999999998,0.12577777777777777
248,248,0.7911111111111111,0.7564766839378239,0.7914759725400458,0.8975972540045767,0.24311111111111106,0.032888888888888856,0.09288888888888891,0.06977777777777783
249,249,0.8533333333333334,0.7924528301886793,0.8273537103628636,0.8980058842759072,0.07644444444444454,0.024000000000000132,0.06888888888888889,0.04222222222222227
