,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_temperature_fd1_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_humidity_fd3_scaled
167,167,0.8857142857142857,0.8541666666666666,0.8868286445012787,0.9639102017618641,-0.004897959183673417,0.02571428571428569,0.01346938775510198,0.013877551020408108,-0.017551020408163143,-0.00040816326530612734,0.008163265306122436,0.00897959183673458,-0.006122448979591799,0.004897959183673417,0.002448979591836542,0.014693877551020473
168,168,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.9693094629156009,-0.008163265306122436,0.009795918367347056,0.007346938775510403,0.0,-0.019591836734694,0.0032653061224491298,0.00938775510204104,0.017551020408163254,0.0028571428571427804,0.013061224489795853,0.008979591836734913,0.01959183673469389
169,169,0.8938775510204081,0.8631578947368421,0.893364592213697,0.9644075021312872,-0.01224489795918371,0.037142857142857144,0.03306122448979576,0.01224489795918371,0.00897959183673469,0.0151020408163266,0.012653061224489726,0.01632653061224476,0.00408163265306094,0.009387755102040818,0.007346938775510181,0.025306122448979562
170,170,0.889795918367347,0.8601036269430051,0.8922634271099744,0.9670360897982382,-0.005714285714285561,0.013877551020408219,0.0106122448979592,0.014285714285714235,-0.012653061224489726,-0.006938775510204054,0.0053061224489795444,0.0032653061224490187,-0.008571428571428674,0.0016326530612245094,0.012653061224489726,0.011020408163265438
171,171,0.9020408163265307,0.8709677419354839,0.8977337311736289,0.9757033248081841,-0.010204081632653073,0.014285714285714346,0.007346938775510403,-0.004489795918367179,-0.017551020408163143,0.0032653061224491298,0.017551020408163254,-0.0008163265306121437,-0.0106122448979592,0.009795918367346834,0.010612244897959422,0.013877551020408219
172,172,0.8857142857142857,0.8526315789473684,0.8846618357487923,0.9690963341858483,-0.01224489795918382,0.018775510204081525,0.011836734693877471,0.01510204081632649,0.0016326530612243983,0.006938775510203943,0.006122448979591799,0.0032653061224489077,-0.017142857142857126,-0.00040816326530623837,0.011020408163265327,-0.0008163265306122547
173,173,0.889795918367347,0.8586387434554974,0.8900966183574879,0.9645495879511224,-0.014693877551020251,0.021632653061224416,0.009795918367346834,0.006122448979591688,-0.003673469387755146,0.0028571428571428914,-0.0028571428571428914,0.003673469387755146,-0.003673469387755035,0.00612244897959191,0.0032653061224490187,0.01632653061224487
174,174,0.8938775510204081,0.8631578947368421,0.893364592213697,0.9640522875816994,-0.017959183673469492,0.019999999999999907,0.006938775510204165,0.0028571428571430024,-0.0151020408163266,0.0077551020408161975,0.015510204081632506,0.012653061224489726,-0.008163265306122436,0.0106122448979592,0.015918367346938744,0.006122448979591799
175,175,0.8489795918367347,0.8021390374331551,0.8422492185279908,0.9602159704461495,-0.002448979591836542,0.016734693877551,0.013061224489795853,0.012653061224489615,-0.0008163265306122547,-0.009387755102040818,-0.010612244897959089,-0.004081632653061273,-0.03959183673469391,0.011428571428571344,0.012653061224489615,0.01346938775510198
176,176,0.8816326530612245,0.8512820512820513,0.8857274793975561,0.9661125319693095,-0.02857142857142858,0.011428571428571455,0.00897959183673469,-0.0077551020408164195,-0.023673469387755164,-0.003673469387755035,-0.004897959183673417,-0.004489795918367401,-0.014285714285714124,0.005306122448979433,0.005306122448979433,0.01224489795918371
177,177,0.8816326530612245,0.8432432432432433,0.8748934356351237,0.9617078715544188,-0.020408163265306034,0.013061224489795964,0.008979591836734802,0.006122448979591799,-0.02857142857142858,0.002448979591836764,-0.0028571428571427804,0.00448979591836729,-0.016734693877551,0.008163265306122436,0.009795918367346945,0.0106122448979592
178,178,0.9061224489795918,0.8783068783068783,0.9053353225348111,0.974850809889173,-0.008979591836734802,0.015510204081632506,0.011020408163265216,0.007346938775510181,-0.006122448979591688,0.0020408163265306367,0.0020408163265306367,-0.0032653061224490187,-0.014693877551020473,0.020408163265306034,-0.004489795918367179,0.0053061224489796555
179,179,0.8816326530612245,0.8481675392670157,0.8813938618925832,0.9602159704461495,-0.004081632653061051,0.020000000000000018,0.01346938775510198,0.00897959183673469,-0.010204081632653073,0.007346938775510181,0.021632653061224527,0.015918367346938855,-0.004489795918367401,0.011428571428571455,0.008571428571428452,0.011020408163265327
180,180,0.9142857142857143,0.8852459016393442,0.9075376527422563,0.9719380505825519,0.007346938775510181,0.02408163265306129,0.021632653061224416,0.016734693877550888,0.0028571428571426694,0.0077551020408161975,0.012653061224489726,0.008571428571428563,-1.1102230246251565e-16,0.02244897959183667,0.027755102040816326,0.022040816326530432
181,181,0.8979591836734694,0.8663101604278075,0.8944657573174197,0.9669650468883205,-0.0053061224489796555,0.03428571428571425,0.013877551020408108,0.010204081632653073,-0.014285714285714346,0.004897959183673417,0.017551020408163365,0.022857142857142798,0.00040816326530623837,0.013877551020408108,0.022857142857142798,0.01795918367346927
182,182,0.9061224489795918,0.8808290155440415,0.909668940039784,0.9723643080420573,-0.026530612244898055,0.01959183673469389,0.020816326530612272,0.003673469387755146,0.008163265306122547,-0.0032653061224490187,0.006122448979591799,-0.0004081632653060163,-0.006938775510204054,0.010204081632652962,0.017551020408163254,0.0077551020408163085
183,183,0.8653061224489796,0.8216216216216217,0.857487922705314,0.9544614947428246,-0.01632653061224476,0.03510204081632662,0.030612244897959107,0.015918367346938855,0.0028571428571430024,-0.004489795918367401,0.00897959183673469,0.01224489795918371,-0.010204081632653073,0.034285714285714364,0.017142857142857237,0.03591836734693887
184,184,0.8938775510204081,0.865979381443299,0.8976982097186701,0.9685990338164251,-0.001224489795918382,0.004489795918367179,0.011836734693877582,0.0065306122448978154,-0.008163265306122547,0.006938775510204054,0.010204081632653073,0.0106122448979592,-0.017551020408163254,0.010204081632653073,0.022040816326530543,0.0077551020408163085
185,185,0.8775510204081632,0.8369565217391305,0.869458653026428,0.9629156010230179,-0.021632653061224416,0.011020408163265216,-0.008163265306122547,-0.0077551020408163085,-0.03061224489795933,-0.008979591836734913,-0.00448979591836729,0.0028571428571426694,-0.004897959183673528,0.0004081632653060163,-0.00040816326530612734,0.002448979591836653
186,186,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.9648337595907929,-0.012244897959183598,0.017142857142857237,0.013061224489795853,0.01836734693877573,-0.0004081632653060163,0.004081632653061162,1.1102230246251565e-16,0.0032653061224490187,-0.006938775510204054,0.013469387755102091,0.005714285714285894,0.008163265306122547
187,187,0.8857142857142857,0.8526315789473684,0.8846618357487923,0.9641943734015346,-0.02734693877551042,0.00040816326530612734,-0.004897959183673417,0.0020408163265306367,-0.023265306122448814,0.005714285714285561,0.00734693877551007,-0.0008163265306122547,-0.008571428571428674,0.012244897959183487,0.011836734693877471,0.02408163265306118
188,188,0.8816326530612245,0.8481675392670157,0.8813938618925832,0.962205171923842,-0.023265306122449037,0.02693877551020407,0.011836734693877471,0.011428571428571455,-0.014693877551020473,0.013061224489795964,0.015918367346938855,0.024897959183673546,-0.011428571428571233,0.012653061224489837,0.014285714285714346,0.011428571428571455
189,189,0.8693877551020408,0.8279569892473119,0.8629227053140096,0.9408922989485649,-0.009387755102040929,0.015918367346938744,0.015918367346938744,0.014285714285714346,-0.022040816326530654,0.004081632653061162,0.009387755102040818,0.016734693877551,-0.004081632653061273,0.0106122448979592,0.004897959183673528,0.006938775510203943
190,190,0.889795918367347,0.8586387434554974,0.8900966183574879,0.9666098323387325,-0.019999999999999907,0.014693877551020362,0.010204081632653073,0.011020408163265216,-0.014285714285714235,-0.008571428571428674,-0.011020408163265216,0.0106122448979592,-0.00734693877551007,0.0053061224489796555,0.008571428571428563,0.00897959183673469
191,191,0.8653061224489796,0.8216216216216217,0.857487922705314,0.957871554418869,-0.019999999999999907,0.015918367346938744,0.01795918367346938,1.1102230246251565e-16,-0.03469387755102038,-0.004081632653061162,-0.004081632653061162,-0.004897959183673417,-0.0077551020408161975,0.0028571428571427804,0.0053061224489796555,0.005714285714285894
192,192,0.889795918367347,0.8556149732620321,0.8857630008525149,0.9634839443023586,0.003673469387755146,0.027755102040816326,0.018775510204081636,0.017142857142857126,-0.011836734693877582,0.01183673469387736,0.026122448979591817,0.01795918367346938,-0.0004081632653060163,0.010612244897959089,0.014285714285714457,0.013061224489795853
193,193,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.968101733447002,-0.0032653061224490187,0.02693877551020407,0.009795918367347056,0.014285714285714346,-0.014693877551020473,0.006122448979591799,0.01959183673469389,0.02244897959183656,-0.004489795918367401,0.013877551020408219,0.0065306122448978154,0.022448979591836782
194,194,0.889795918367347,0.8601036269430051,0.8922634271099744,0.9720090934924694,-0.022857142857142798,0.00040816326530612734,0.006938775510204054,0.017142857142857237,-0.0065306122448978154,-0.0028571428571428914,0.0,-0.0016326530612245094,-0.026938775510204183,0.0020408163265306367,-2.220446049250313e-16,0.0106122448979592
195,195,0.9061224489795918,0.8795811518324608,0.9075021312872975,0.972435350951975,-0.008163265306122547,0.025306122448979562,0.020816326530612272,0.015918367346938744,0.004081632653061162,0.01959183673469389,0.015918367346938855,0.020816326530612272,0.0028571428571427804,0.008163265306122547,0.015510204081632728,0.014693877551020362
196,196,0.9224489795918367,0.9035532994923858,0.9314080704745666,0.9708013640238704,-0.012244897959183598,0.00897959183673458,0.009387755102040818,0.01346938775510198,0.00734693877551007,0.01510204081632649,0.029387755102040725,0.027755102040816215,-0.007346938775510292,0.013061224489795853,0.02693877551020385,0.026122448979591706
197,197,0.8979591836734694,0.8677248677248677,0.8966325660699062,0.9683859050866723,-0.011020408163265327,0.014693877551020251,0.009795918367346945,0.006938775510204054,0.0053061224489797665,0.006122448979591799,0.004897959183673417,0.006938775510204054,-0.0032653061224489077,0.00448979591836729,0.011428571428571455,0.015918367346938855
198,198,0.8857142857142857,0.8494623655913979,0.8803282182438192,0.963412901392441,-0.004897959183673417,0.031020408163265234,0.023673469387755053,0.00734693877551007,-0.022040816326530654,0.008571428571428452,0.017142857142857126,0.011836734693877471,-0.0008163265306122547,0.0053061224489796555,0.00897959183673458,0.014285714285714346
199,199,0.889795918367347,0.8571428571428571,0.8879298096050015,0.9676754759874964,-0.0106122448979592,0.010612244897959089,0.003673469387755146,0.0008163265306121437,-0.01346938775510187,-0.008571428571428563,-0.004897959183673306,0.0028571428571428914,-0.002448979591836875,0.0008163265306121437,0.0,0.0040816326530613845
200,200,0.9224489795918367,0.9015544041450777,0.9270744529695936,0.9700198920147769,-0.011836734693877471,0.0212244897959184,0.011836734693877471,0.01510204081632649,0.015102040816326712,0.03510204081632662,0.044489795918367325,0.03346938775510189,-0.0008163265306122547,0.02857142857142858,0.015918367346938855,0.04204081632653067
201,201,0.9224489795918367,0.9035532994923858,0.9314080704745666,0.972435350951975,-0.0028571428571428914,0.02081632653061216,0.025306122448979562,0.017551020408163365,0.015510204081632506,0.0016326530612243983,0.013061224489795964,0.00448979591836729,0.006122448979591799,0.013877551020408108,0.017551020408163143,0.04040816326530616
202,202,0.8612244897959184,0.8229166666666666,0.8607203751065644,0.965331059960216,-0.0212244897959184,0.016734693877551,0.011428571428571233,0.004489795918367401,-0.005714285714285783,-0.005714285714285672,-0.0020408163265306367,-0.007346938775510181,-0.042857142857142816,0.008979591836734802,0.009795918367346945,-0.008163265306122436
203,203,0.889795918367347,0.8571428571428571,0.8879298096050015,0.9671071327081557,-0.02408163265306129,0.011020408163265438,0.0077551020408164195,0.011836734693877582,-0.012653061224489948,-0.006938775510204054,0.00897959183673469,0.001224489795918382,-0.001224489795918382,0.0106122448979592,0.013877551020408108,0.018367346938775397
204,204,0.8938775510204081,0.8617021276595744,0.8911977834612106,0.9689542483660131,-0.00897959183673469,0.014285714285714235,-0.0020408163265307477,0.0028571428571427804,-0.029387755102040836,0.008163265306122325,0.006122448979591799,0.011428571428571344,-0.015918367346938966,0.008571428571428563,0.008163265306122547,0.009795918367346834
205,205,0.8979591836734694,0.8633879781420765,0.8901321398124467,0.9746376811594203,-0.015102040816326712,0.01346938775510198,0.0065306122448979265,-0.0065306122448979265,-0.027755102040816437,0.003673469387755035,0.008571428571428563,0.01836734693877551,-0.013061224489795964,0.008163265306122436,0.00612244897959191,0.008163265306122436
206,206,0.9020408163265307,0.8775510204081632,0.9085677749360614,0.9708013640238704,-0.026122448979591817,0.01551020408163295,0.0028571428571430024,0.0077551020408163085,0.004897959183673528,0.0028571428571427804,0.017142857142857015,0.00448979591836729,-0.004489795918367179,0.013061224489795853,0.008163265306122547,0.013469387755102091
207,207,0.9142857142857143,0.8944723618090452,0.9248721227621484,0.9694515487354362,-0.01795918367346938,0.006122448979591688,0.004897959183673417,0.004897959183673528,0.006122448979591688,-0.002448979591836875,-0.0028571428571427804,0.014285714285714124,-0.013061224489795853,0.0065306122448979265,0.019183673469387763,0.022857142857142798
208,208,0.8857142857142857,0.8571428571428571,0.8911622620062518,0.9601449275362318,-0.022040816326530543,0.02081632653061216,0.017959183673469492,0.0020408163265306367,-0.013469387755102202,-0.005714285714285783,-0.001224489795918271,0.0020408163265306367,-0.009387755102040929,0.003673469387755146,0.011020408163265327,0.0028571428571427804
209,209,0.8938775510204081,0.8617021276595744,0.8911977834612106,0.9648337595907928,-0.017142857142857237,0.032653061224489854,0.023265306122448925,0.0077551020408163085,-0.001224489795918382,0.021632653061224416,0.017142857142857015,0.03020408163265309,0.001224489795918271,0.004897959183673306,0.0008163265306121437,0.019999999999999907
210,210,0.9020408163265307,0.8709677419354839,0.8977337311736289,0.9693094629156009,-0.024897959183673435,0.013877551020408219,-0.00897959183673469,-0.005714285714285561,-0.017142857142857126,0.008979591836734913,0.013469387755102091,0.01632653061224487,-0.002448979591836542,0.009795918367347056,0.004897959183673528,0.02000000000000013
211,211,0.8938775510204081,0.8602150537634409,0.889030974708724,0.9686700767263428,-0.014285714285714235,0.013469387755102091,0.019999999999999907,0.008571428571428563,-0.013061224489796075,0.0028571428571427804,0.010204081632653073,0.012653061224489726,-0.001224489795918382,0.009795918367346834,0.011428571428571344,0.011836734693877582
212,212,0.8816326530612245,0.8481675392670157,0.8813938618925832,0.9614236999147485,-0.01836734693877562,0.01510204081632649,0.0016326530612246204,0.009387755102040818,-0.020408163265306145,0.001224489795918493,0.0065306122448979265,0.00897959183673469,0.0032653061224489077,0.013469387755102202,0.003673469387755146,0.013877551020408219
213,213,0.8938775510204081,0.8645833333333334,0.8955314009661836,0.964975845410628,-0.012653061224489726,0.026122448979591817,0.023673469387755053,0.020408163265306034,0.02857142857142858,0.0008163265306123657,0.01632653061224487,0.0020408163265306367,0.0020408163265306367,0.01959183673469378,0.00897959183673469,0.019183673469387763
214,214,0.9020408163265307,0.875,0.9042341574310884,0.9742114236999148,-0.019183673469387763,0.013877551020408219,0.0053061224489796555,0.0,-0.0065306122448980375,0.009387755102040818,0.008571428571428563,0.009387755102040818,-0.006938775510204054,0.0032653061224490187,0.008163265306122325,0.00897959183673469
215,215,0.9102040816326531,0.8817204301075269,0.9064364876385336,0.9707303211139529,-0.015918367346938744,0.020816326530612272,0.012653061224489948,0.011836734693877582,-0.009387755102040707,0.00612244897959191,0.002448979591836764,0.019183673469387763,0.0,0.017959183673469492,0.013061224489795964,0.011428571428571455
216,216,0.8653061224489796,0.8235294117647058,0.8596547314578005,0.9658994032395567,-0.012244897959183598,0.01836734693877562,0.008163265306122547,-0.0077551020408161975,0.0106122448979592,-0.013877551020408219,-0.008571428571428563,-0.005714285714285672,-0.04081632653061218,0.017142857142857015,0.018775510204081747,0.020408163265306256
217,217,0.8938775510204081,0.8602150537634409,0.889030974708724,0.9640522875816994,-0.005714285714285672,0.024897959183673435,0.01755102040816303,0.015918367346938744,0.001224489795918271,0.0016326530612242873,0.007346938775510181,0.01632653061224487,-0.0008163265306123657,0.01795918367346927,0.018775510204081525,0.012653061224489726
218,218,0.8816326530612245,0.8481675392670157,0.8813938618925832,0.9600028417163968,-0.001224489795918271,0.03224489795918373,0.038775510204081653,0.018775510204081747,-0.012244897959183598,0.0077551020408163085,0.013877551020408219,0.017551020408163143,0.0053061224489796555,0.008571428571428674,0.012653061224489837,0.016734693877551
219,219,0.9020408163265307,0.8723404255319149,0.8999005399261153,0.9668940039784029,-0.0151020408163266,0.017551020408163365,0.015918367346938855,-0.0028571428571426694,0.006938775510204165,0.0065306122448980375,0.014285714285714346,0.013469387755102091,0.001224489795918271,0.008163265306122547,0.0106122448979592,0.029387755102040836
220,220,0.8816326530612245,0.8497409326424871,0.8835606706450696,0.9631997726626882,-0.0008163265306122547,0.021632653061224527,0.015510204081632728,0.01836734693877551,-0.015918367346938633,0.0008163265306122547,0.00448979591836729,0.003673469387755146,-0.004489795918367401,0.007346938775510181,0.001224489795918271,0.00448979591836729
221,221,0.8979591836734694,0.8677248677248677,0.8966325660699062,0.9617078715544188,-0.010612244897959311,0.031020408163265234,0.02571428571428569,0.023673469387755164,-0.008571428571428452,0.01510204081632649,0.01795918367346927,0.016326530612244983,0.004081632653061273,0.015918367346938855,0.028163265306122343,0.027755102040816326
222,222,0.8653061224489796,0.8216216216216217,0.857487922705314,0.9484938903097471,-0.026122448979591817,0.015918367346938855,-0.003673469387755035,-0.0028571428571426694,-0.03510204081632651,-0.0028571428571428914,-0.004897959183673417,-0.0053061224489795444,-0.013061224489795964,-0.0020408163265305257,0.002448979591836875,1.1102230246251565e-16
223,223,0.8979591836734694,0.8677248677248677,0.8966325660699062,0.9650468883205456,-0.004897959183673417,0.021632653061224305,0.00897959183673458,0.0065306122448979265,0.0008163265306122547,-0.0020408163265306367,0.00612244897959191,-0.008571428571428452,-0.011428571428571455,0.012653061224489837,0.0273469387755102,0.025714285714285467
224,224,0.9061224489795918,0.8783068783068783,0.9053353225348111,0.9709434498437055,-0.02000000000000013,0.01836734693877551,0.00897959183673469,0.011428571428571344,-0.0028571428571428914,1.1102230246251565e-16,0.022040816326530766,0.019183673469387763,-0.00040816326530623837,0.0065306122448978154,0.014693877551020362,0.011428571428571566
225,225,0.9142857142857143,0.8888888888888888,0.9140380789997158,0.9681727763569195,0.001224489795918382,0.024489795918367085,0.022040816326530654,0.006938775510204054,-0.0008163265306123657,0.015102040816326379,0.022448979591836782,0.01183673469387736,0.0032653061224489077,0.013061224489795742,0.023265306122448925,0.014693877551020473
226,226,0.8857142857142857,0.851063829787234,0.8824950269963058,0.9645495879511224,-0.018775510204081525,0.022040816326530543,0.012244897959183487,0.010204081632652962,-0.027755102040816437,-0.00040816326530612734,0.011428571428571344,0.008163265306122325,-0.008571428571428452,0.019183673469387652,0.001224489795918271,0.016734693877551
227,227,0.8775510204081632,0.845360824742268,0.8802926967888605,0.9676754759874964,-0.02285714285714291,0.01795918367346927,-0.002448979591836653,0.016326530612244983,-0.024897959183673435,-0.0008163265306123657,0.0020408163265307477,0.002448979591836653,-0.0053061224489795444,0.014693877551020473,0.018775510204081636,0.00897959183673469
228,228,0.889795918367347,0.8556149732620321,0.8857630008525149,0.9691673770957658,-0.005714285714285672,0.020408163265306145,0.0053061224489796555,0.020816326530612272,0.0004081632653060163,0.0028571428571430024,0.0020408163265305257,-0.001224489795918382,-0.00612244897959191,0.008163265306122325,0.01632653061224487,0.0016326530612245094
229,229,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.9678886047172492,-0.015102040816326379,0.014693877551020362,0.009795918367347056,-0.0065306122448979265,-0.022040816326530654,0.01795918367346938,0.026530612244897944,0.02897959183673482,-0.003673469387755035,0.0032653061224490187,0.015918367346938744,0.014285714285714346
230,230,0.8979591836734694,0.8730964467005076,0.9052998010798523,0.9636260301221937,-0.014285714285714346,0.02081632653061216,0.019183673469387874,0.013469387755102091,0.00612244897959191,0.0077551020408163085,0.004897959183673417,0.023265306122448814,-0.0028571428571427804,0.011836734693877582,0.0151020408163266,0.022040816326530654
231,231,0.889795918367347,0.8556149732620321,0.8857630008525149,0.9638391588519466,-0.0028571428571428914,0.019999999999999907,0.0106122448979592,0.0053061224489796555,-0.013469387755102091,0.0053061224489796555,0.00897959183673469,0.010204081632653073,0.0004081632653060163,0.005714285714285672,0.005714285714285672,0.011020408163265216
232,232,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.969309462915601,-0.012244897959183598,0.007346938775510403,0.004897959183673528,-0.0008163265306121437,-0.006938775510204054,-0.0065306122448980375,-0.0032653061224489077,-0.004489795918367401,-0.0077551020408161975,0.001224489795918271,0.00040816326530612734,-0.00122448979591816
233,233,0.8775510204081632,0.85,0.88679312304632,0.9704461494742824,-0.022040816326530543,0.00897959183673469,-0.01795918367346938,0.017959183673469492,0.015102040816326379,0.0008163265306121437,0.0008163265306121437,0.0028571428571428914,-0.0318367346938776,0.004081632653061162,0.004897959183673417,0.02530612244897945
234,234,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9681017334470019,-0.010612244897958978,0.00897959183673458,0.011836734693877582,0.005714285714285783,-0.009387755102040818,-0.00040816326530612734,-0.001224489795918271,1.1102230246251565e-16,-0.008571428571428452,0.019183673469387874,0.005714285714285783,0.006938775510204054
235,235,0.9061224489795918,0.8715083798882681,0.8945012787723785,0.9703040636544472,0.012653061224489837,0.05306122448979611,0.03795918367346951,0.047755102040816344,0.009795918367347056,0.009795918367346834,0.013061224489796075,0.006938775510204165,0.0008163265306122547,0.015510204081632728,0.01510204081632649,0.01224489795918371
236,236,0.8857142857142857,0.8478260869565217,0.8781614094913328,0.9641943734015346,-0.01795918367346938,0.03224489795918373,0.004081632653061051,0.009387755102040818,-0.01836734693877551,0.006122448979591799,0.011428571428571344,0.008571428571428452,-0.003673469387755146,0.006122448979591799,0.00734693877551007,0.00897959183673458
237,237,0.8734693877551021,0.841025641025641,0.8770247229326513,0.9670360897982381,-0.0077551020408163085,0.004897959183673528,0.014693877551020473,0.008163265306122436,-0.00448979591836729,0.0032653061224489077,0.0032653061224490187,0.0020408163265305257,-0.033877551020408125,0.003673469387755035,0.00612244897959191,0.004489795918367401
238,238,0.8734693877551021,0.837696335078534,0.8726911054276782,0.9661835748792271,-0.02408163265306107,0.009387755102040929,0.0028571428571428914,0.017551020408163254,-0.015510204081632506,-0.0008163265306122547,-0.006938775510203943,0.0,-0.02979591836734674,0.009795918367347056,0.0065306122448980375,-0.013061224489795853
239,239,0.8857142857142857,0.851063829787234,0.8824950269963058,0.9612105711849956,-0.0016326530612243983,0.029795918367346852,0.020816326530612383,0.019183673469387652,-0.011836734693877693,0.006938775510203943,0.012653061224489837,0.00897959183673458,0.0016326530612246204,0.019183673469387652,0.014693877551020473,0.011020408163265327
240,240,0.8857142857142857,0.851063829787234,0.8824950269963058,0.9650468883205456,-0.010612244897959311,0.012244897959183598,0.0053061224489796555,0.00734693877551007,-0.004897959183673417,-0.009795918367347167,-0.011836734693877471,0.006938775510204165,-0.008571428571428452,0.014693877551020362,0.01795918367346938,-0.0016326530612243983
241,241,0.8571428571428571,0.8258706467661692,0.8661196362603012,0.9666808752486502,-0.0302040816326532,0.00448979591836729,0.0028571428571426694,0.009795918367346834,-0.013061224489795964,-0.015918367346938744,-0.02000000000000013,-0.019183673469387985,-0.053061224489796,0.008163265306122547,0.024897959183673435,-0.022040816326530654
242,242,0.9020408163265307,0.8762886597938144,0.9064009661835748,0.9595055413469735,-0.027755102040816326,0.01632653061224487,0.0106122448979592,0.008571428571428563,-0.019999999999999907,0.0040816326530613845,0.0028571428571430024,0.021632653061224638,-0.02122448979591829,0.015918367346938744,0.018775510204081525,0.02857142857142858
243,243,0.8938775510204081,0.8645833333333334,0.8955314009661836,0.9644075021312872,-0.006938775510204276,0.01673469387755111,0.009387755102040707,0.0028571428571427804,-0.008571428571428563,-0.0028571428571428914,0.005714285714285672,0.006938775510204054,-0.005714285714285672,0.011020408163265216,0.0053061224489795444,0.018367346938775397
244,244,0.9020408163265307,0.875,0.9042341574310884,0.9703040636544473,-0.015510204081632617,0.017551020408163254,0.008571428571428563,0.010204081632653073,-0.019183673469387763,-0.0016326530612245094,0.0028571428571430024,0.013061224489796075,-0.013469387755102091,0.012244897959183931,0.009795918367346834,0.020408163265306034
245,245,0.9061224489795918,0.8795811518324608,0.9075021312872975,0.9723643080420574,-0.030612244897959218,0.010612244897959311,0.006122448979591799,0.0,-0.0004081632653060163,-0.0053061224489797665,-0.003673469387755035,0.002448979591836764,-0.005714285714285783,0.003673469387754924,0.003673469387755146,0.011020408163265327
246,246,0.889795918367347,0.8615384615384616,0.894430235862461,0.9629866439329355,-0.011428571428571566,0.015510204081632617,0.009795918367346834,0.004489795918367401,-0.014285714285714457,-0.008163265306122547,-0.004489795918367401,0.004489795918367401,-0.012653061224489726,0.001224489795918382,0.014285714285714235,0.022448979591836782
247,247,0.889795918367347,0.8586387434554974,0.8900966183574879,0.9672492185279908,-0.015510204081632617,0.019999999999999907,0.01836734693877562,0.006938775510204054,-0.007346938775510181,-0.003673469387755146,0.009795918367346834,0.0053061224489795444,-0.011020408163265438,0.0,0.017142857142857237,0.011428571428571344
248,248,0.889795918367347,0.8586387434554974,0.8900966183574879,0.9666808752486502,0.0008163265306121437,0.020816326530612272,0.0008163265306121437,0.012244897959183598,-0.013877551020408108,0.0028571428571430024,0.019183673469387763,0.011428571428571344,-0.001224489795918382,0.008571428571428563,0.01346938775510187,0.011020408163265216
249,249,0.8816326530612245,0.8527918781725888,0.8878942881500427,0.9725063938618925,-0.02408163265306118,0.017142857142857237,-1.1102230246251565e-16,-0.0016326530612243983,-0.004489795918367401,0.006938775510204165,0.0077551020408163085,0.009387755102040818,-0.026530612244898055,0.004081632653061273,0.009795918367346945,0.015510204081632728
